Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty1,Qty2,Qty3
19,12,2018,21.3951468,10.59467992,1,20,22,17
20,12,2018,20.13836065,5.475554507,1,39,36,40
21,12,2018,28.56214585,4.941451394,1,28,23,30
22,12,2018,19.69248887,0,1,25,22,20
23,12,2018,34.69996329,7.885595462,1,37,38,33
24,12,2018,24.03522638,9.774290472,1,37,32,40
25,12,2018,27.70706538,12.80183125,2,55,58,57
26,12,2018,25.7629129,5.38410984,1,29,27,32
27,12,2018,18.025546,9.70436555,1,28,26,27
28,12,2018,24.12763476,4.553852634,1,25,26,27
29,12,2018,34.61121538,14.75193334,1,24,25,28
30,12,2018,26.07002415,5.135172355,1,22,23,23
31,12,2018,31.40814868,3.886719166,1,43,42,46
1,1,2019,21.77057834,3.60210284,2,51,48,54
2,1,2019,23.23886099,21.97091989,1,25,25,21
3,1,2019,25.40384585,16.47840577,1,26,25,30
4,1,2019,35.26254415,12.52526932,1,22,19,26
5,1,2019,30.4452449,8.185138129,1,36,31,32
6,1,2019,20.87569308,11.28555374,1,31,35,30
7,1,2019,24.09382299,15.64860076,1,25,21,20
8,1,2019,24.02847014,3.159417882,1,31,31,35
9,1,2019,31.46700255,16.20766793,1,30,34,31
10,1,2019,31.97322472,11.64531785,1,33,33,30
11,1,2019,30.02758437,5.220766918,1,31,34,31
12,1,2019,23.99053849,10.46655411,1,34,33,36
13,1,2019,27.77094531,4.65962342,1,39,43,36
14,1,2019,24.3242455,15.69122643,1,36,31,33
15,1,2019,19.76492182,6.050919159,1,26,27,29
16,1,2019,24.21156881,13.95702645,1,23,19,24
17,1,2019,30.81740022,6.499100653,1,21,17,16
18,1,2019,21.58151826,6.607976776,1,24,22,21
19,1,2019,29.72636794,4.245337899,1,25,20,23
20,1,2019,27.57678091,24.35028612,1,22,20,18
21,1,2019,22.48009974,5.35321453,1,26,22,26
22,1,2019,22.3247359,10.89006283,1,28,26,28
23,1,2019,31.94173602,10.83824747,1,29,25,26
24,1,2019,21.80568646,7.727698352,1,33,32,29
25,1,2019,26.73039181,13.85332923,1,20,22,23
26,1,2019,27.58397858,11.52607204,1,29,30,29
27,1,2019,28.80756061,1.496035292,1,25,24,22
28,1,2019,25.26661132,9.424090886,1,33,33,30
29,1,2019,27.24903644,8.231821272,1,36,37,32
30,1,2019,20.29372308,17.73883113,1,39,34,34
31,1,2019,12.50148533,15.20142652,1,27,26,31
1,2,2019,21.57022915,17.27745427,1,30,34,31
2,2,2019,23.49510322,14.32077322,1,29,27,31
3,2,2019,20.49669551,4.543501074,1,36,38,34
4,2,2019,22.76678253,6.416991023,1,26,21,22
5,2,2019,26.59616016,17.6689891,1,37,32,40
6,2,2019,20.79797271,5.285827041,1,38,41,41
7,2,2019,24.33440289,6.56386866,1,35,33,35
8,2,2019,23.48383573,11.84383699,1,31,32,26
9,2,2019,19.35319413,15.36315044,1,23,23,19
10,2,2019,20.29632521,8.284813006,1,22,24,26
11,2,2019,19.8373382,5.494641035,1,38,36,37
12,2,2019,31.35507197,8.433447797,1,31,28,27
13,2,2019,23.70895524,9.227021791,1,33,36,29
14,2,2019,19.54959496,13.89004088,1,34,30,33
15,2,2019,24.6385948,5.810280604,1,32,30,27
16,2,2019,20.67697058,8.404229989,1,30,33,28
17,2,2019,14.86639657,11.4259921,1,25,23,29
18,2,2019,25.33261733,13.09295786,1,27,27,29
19,2,2019,33.33337739,16.87961668,1,34,30,35
20,2,2019,27.76322073,12.25869702,1,31,28,29
21,2,2019,17.83039962,6.193068176,1,21,22,20
22,2,2019,31.33158296,13.76241981,1,30,28,26
23,2,2019,20.10357578,12.47191703,1,27,24,25
24,2,2019,21.74499127,9.817934983,1,29,29,32
25,2,2019,21.34572487,12.04229263,1,31,29,27
26,2,2019,23.60582764,15.38160709,1,20,20,16
27,2,2019,25.50097444,3.458745128,1,32,28,34
28,2,2019,22.67772411,10.91562519,1,29,33,30
29,2,2019,30.79954931,5.817480347,1,21,17,25
30,2,2019,23.67257517,14.69197733,1,37,37,40
31,2,2019,25.7907289,11.83260542,1,32,36,30
1,3,2019,32.09325532,5.111861108,1,22,25,25
2,3,2019,27.24344392,4.282410119,1,20,24,19
3,3,2019,23.10199438,17.69274197,1,38,36,41
4,3,2019,26.72201499,14.86840577,1,34,31,31
5,3,2019,22.27041127,1.31864759,1,24,21,19
6,3,2019,26.96161278,0,1,29,28,33
7,3,2019,12.62952058,19.28281394,1,35,37,35
8,3,2019,25.94660704,12.99161422,1,35,38,37
9,3,2019,11.11532776,13.99378313,1,38,41,39
10,3,2019,27.02466889,4.695261751,1,34,34,30
11,3,2019,28.84525936,5.61258483,1,21,21,22
12,3,2019,29.15854074,12.83771877,1,20,18,21
13,3,2019,23.47379458,2.976459986,1,29,31,25
14,3,2019,21.90750039,9.945740738,1,24,25,23
15,3,2019,23.15606211,13.73282326,1,38,33,37
16,3,2019,28.18382947,9.659443589,1,38,41,41
17,3,2019,27.61475925,5.712789554,1,23,23,23
18,3,2019,23.01764413,13.26014656,1,39,39,37
19,3,2019,24.02861621,8.83395767,1,32,30,30
20,3,2019,25.62145605,15.51302331,1,23,26,20
21,3,2019,19.83882615,13.68767551,1,22,26,21
22,3,2019,26.2041492,16.42543027,1,34,38,37
23,3,2019,21.58780333,5.247652574,1,33,35,31
24,3,2019,24.51618871,12.0155765,1,28,27,24
25,3,2019,34.33646225,9.843462586,1,21,23,22
26,3,2019,30.24982625,9.880765493,1,34,30,29
27,3,2019,25.09407394,3.93393184,1,23,21,21
28,3,2019,30.84050679,16.53365059,1,32,32,31
29,3,2019,33.56906286,0,1,52,55,52
30,3,2019,28.10039899,8.983001887,1,31,35,32
31,3,2019,33.01279279,9.396741711,1,30,30,31
1,4,2019,17.7215665,11.02297883,1,28,31,32
2,4,2019,31.28117852,7.580615156,1,23,25,24
3,4,2019,23.96163072,8.54815459,1,27,25,25
4,4,2019,31.20646072,17.47667908,1,36,36,34
5,4,2019,26.61135496,7.978566877,1,20,24,20
6,4,2019,21.60125806,13.95690362,1,22,23,26
7,4,2019,37.83174482,5.009870732,1,30,30,34
8,4,2019,24.02828795,8.438920672,1,30,28,34
9,4,2019,23.78341774,5.206690827,1,35,32,31
10,4,2019,32.26480921,8.578379348,1,37,35,37
11,4,2019,27.01115316,11.37074296,1,32,36,34
12,4,2019,23.20087135,9.106648957,1,26,22,24
13,4,2019,25.425897,6.329103635,1,32,33,27
14,4,2019,18.09593874,13.29193374,1,27,31,24
15,4,2019,24.97867313,7.852994207,1,37,35,37
16,4,2019,25.3664545,19.06883443,1,37,39,36
17,4,2019,26.39328954,2.357924306,1,37,39,40
18,4,2019,21.16195887,0,1,36,36,31
19,4,2019,17.53099782,7.769736123,1,34,31,30
20,4,2019,27.31421621,6.666028746,1,21,17,23
21,4,2019,25.09529396,13.12708547,1,22,24,17
22,4,2019,17.60760009,20.24399701,1,35,35,31
23,4,2019,28.56837947,7.196242785,1,20,15,22
24,4,2019,28.98254165,11.06614075,1,24,22,26
25,4,2019,24.59947105,9.158800637,1,29,31,30
26,4,2019,27.00455344,3.553082278,1,30,26,30
27,4,2019,30.23863947,14.65883553,1,33,28,28
28,4,2019,26.66052738,8.883849382,1,25,28,26
29,4,2019,25.64973296,2.318281641,1,34,30,31
30,4,2019,24.79666936,20.12102939,1,32,34,36
31,4,2019,26.03200352,9.965584424,1,31,33,28
1,5,2019,24.37860248,7.677545791,2,59,60,63
2,5,2019,21.91942829,5.622596181,1,20,15,17
3,5,2019,15.86309984,14.81891308,1,39,39,38
4,5,2019,15.9183171,0,1,20,20,24
5,5,2019,23.37824767,0.1893714992,1,25,26,25
6,5,2019,20.32875862,9.840802471,1,32,32,33
7,5,2019,27.31324609,12.85859891,1,33,31,33
8,5,2019,30.28757627,8.491523844,1,24,22,21
9,5,2019,28.13916151,13.7624765,1,35,38,35
10,5,2019,30.61642197,21.15741989,1,27,25,27
11,5,2019,22.27551902,10.90587217,1,31,35,32
12,5,2019,26.94560773,14.94560096,1,24,22,25
13,5,2019,29.26685217,13.34932508,1,20,18,16
14,5,2019,26.06724695,6.660033745,1,30,31,33
15,5,2019,29.55618015,20.10356421,1,26,25,22
16,5,2019,25.74207527,10.79353328,1,31,28,31
17,5,2019,27.23942891,6.512280106,1,28,28,26
18,5,2019,26.5600843,14.69242421,1,26,22,23
19,5,2019,18.92972773,7.149843815,1,34,37,29
20,5,2019,29.51001475,2.73635085,1,32,36,27
21,5,2019,21.11322488,16.48548078,1,30,33,34
22,5,2019,21.48034488,15.95718293,1,35,35,39
23,5,2019,12.5483808,9.206824244,1,34,37,32
24,5,2019,29.83141898,10.97269624,1,28,26,23
25,5,2019,27.85590403,18.37125501,1,21,16,17
26,5,2019,29.72369265,18.6835142,1,33,34,33
27,5,2019,23.50472562,15.45898962,1,22,20,23
28,5,2019,19.91812278,14.08077291,1,34,30,30
29,5,2019,29.02597784,11.30344553,1,36,38,35
30,5,2019,21.57851681,3.106899449,1,24,27,25
31,5,2019,27.91633314,19.38018958,1,26,24,25
1,6,2019,16.83682232,4.404458403,1,22,24,18
2,6,2019,21.85116879,5.945996227,1,23,24,18
3,6,2019,27.24778159,13.09105723,1,28,30,24
4,6,2019,33.8783097,12.241538,1,23,27,18
5,6,2019,32.01447643,8.298423124,1,22,23,19
6,6,2019,21.32632826,12.20257712,1,36,40,38
7,6,2019,20.93850609,5.140195653,1,31,32,28
8,6,2019,33.97553329,7.414621064,1,35,37,32
9,6,2019,27.18980669,12.38230722,1,31,34,29
10,6,2019,24.64173433,8.244193069,1,37,37,33
11,6,2019,29.76912722,7.936308014,1,35,36,36
12,6,2019,25.98907968,18.6920566,1,34,32,33
13,6,2019,24.0842038,14.77999876,1,39,41,37
14,6,2019,24.01301372,7.467146905,1,21,18,19
15,6,2019,23.06006427,18.07183906,1,30,32,29
16,6,2019,24.02702168,9.51165933,1,29,32,26
17,6,2019,23.59197337,7.543332183,1,33,30,33
18,6,2019,18.04305252,9.805359583,1,37,35,38
19,6,2019,22.59716404,11.63250462,1,24,20,20
20,6,2019,23.07529312,3.224585279,1,25,28,24
21,6,2019,21.34793117,6.477467854,1,36,32,31
22,6,2019,23.5344952,10.24398135,1,32,27,33
23,6,2019,41.05923736,9.169493748,1,31,26,26
24,6,2019,20.28996641,16.20529597,1,29,29,29
25,6,2019,27.61557544,10.81765421,1,20,16,23
26,6,2019,21.47620373,12.66245923,1,38,38,41
27,6,2019,27.7183782,9.411873657,1,29,24,26
28,6,2019,18.62072758,3.180834337,1,20,18,23
29,6,2019,27.48219369,0.529790039,1,32,35,31
30,6,2019,14.66350394,9.937408472,1,32,27,36
31,6,2019,23.37451039,6.722701564,1,30,33,27
1,7,2019,24.89944969,15.24161414,1,34,38,34
2,7,2019,26.75642801,11.40481086,1,25,24,28
3,7,2019,23.78394277,9.313695106,1,26,27,29
4,7,2019,29.40287591,20.76842961,2,50,54,49
5,7,2019,22.73563411,15.23550853,1,38,33,39
6,7,2019,33.95401755,6.857377352,1,26,22,22
7,7,2019,25.87518969,11.04157956,1,22,24,21
8,7,2019,26.95256601,9.404945319,1,23,20,22
9,7,2019,34.45659029,12.13671926,1,36,37,37
10,7,2019,21.63176161,15.13737899,1,27,25,25
11,7,2019,31.47994144,18.03396278,1,28,27,25
12,7,2019,23.4132144,15.95951749,1,20,19,20
13,7,2019,34.61071729,14.16746618,1,28,28,29
14,7,2019,24.40669896,7.77554984,1,31,26,28
15,7,2019,27.52048681,5.69893036,1,20,15,18
16,7,2019,30.44157631,0,1,47,50,49
17,7,2019,22.69248223,10.8839296,1,36,37,39
18,7,2019,20.7946116,15.15485043,1,33,34,29
19,7,2019,21.35258267,7.965496801,1,27,26,28
20,7,2019,18.00933387,16.6721812,1,32,35,35
21,7,2019,29.05066539,13.79080494,1,33,37,33
22,7,2019,30.73051764,0.5428375863,1,52,47,51
23,7,2019,22.55109444,7.924420426,1,21,23,18
24,7,2019,32.57645831,10.12538333,1,38,38,34
25,7,2019,28.21583057,3.932037421,1,21,22,20
26,7,2019,17.60410521,16.41074596,1,22,20,25
27,7,2019,21.91362036,10.69341809,1,22,26,24
28,7,2019,19.79652194,0,1,37,32,34
29,7,2019,17.85936874,13.23214215,1,30,29,30
30,7,2019,20.31257486,19.0591444,1,22,19,19
31,7,2019,18.0157431,2.543074361,1,36,32,32
1,8,2019,24.45934569,5.528815731,1,39,41,38
2,8,2019,15.89045335,10.85500643,1,37,33,34
3,8,2019,31.11385636,8.376659288,1,29,24,25
4,8,2019,24.02821644,16.25565524,1,37,34,35
5,8,2019,18.006668,9.173387113,1,23,25,25
6,8,2019,31.27133392,8.229007621,1,32,35,27
7,8,2019,18.82151324,8.22515702,1,34,37,34
8,8,2019,25.67424341,15.17816758,1,29,24,30
9,8,2019,28.24500345,6.921191402,1,20,21,18
10,8,2019,26.53286247,8.327971885,1,32,32,28
11,8,2019,21.24136145,6.912879265,1,39,38,39
12,8,2019,33.26441725,0,1,50,52,49
13,8,2019,25.81848279,14.83759967,1,20,19,20
14,8,2019,26.19987581,7.251020541,1,20,15,23
15,8,2019,27.09426183,13.68381152,1,20,21,16
16,8,2019,19.16394624,4.912485504,1,38,37,33
17,8,2019,23.47077181,15.54704268,1,22,23,24
18,8,2019,21.21223533,6.827697794,1,30,29,29
19,8,2019,28.41332573,8.222635398,1,25,20,23
20,8,2019,21.91665281,10.95485096,1,21,18,18
21,8,2019,16.91514688,13.0813165,1,39,42,34
22,8,2019,31.64017127,19.0916905,1,39,41,37
23,8,2019,21.52783534,15.80599467,1,22,25,19
24,8,2019,32.01029899,7.455303999,1,38,39,36
25,8,2019,24.72241902,9.925254106,1,23,22,27
26,8,2019,25.9426813,4.695307627,1,26,25,22
27,8,2019,25.17663114,5.794741161,1,39,43,36
28,8,2019,24.75885535,13.80246348,1,35,38,36
29,8,2019,25.12440032,4.752366337,1,37,36,41
30,8,2019,28.02492962,11.83654842,1,32,32,33
31,8,2019,21.56033853,12.27167252,1,29,27,29
1,9,2019,20.15273169,6.369161458,1,39,38,35
2,9,2019,18.76796884,12.45291627,1,38,35,40
3,9,2019,34.06008775,0,1,47,44,47
4,9,2019,23.91347258,18.74194387,1,26,28,30
5,9,2019,30.42488712,1.348566961,1,50,54,54
6,9,2019,19.07799469,10.3970269,1,33,33,30
7,9,2019,16.14414172,1.770529061,1,31,28,32
8,9,2019,27.08356326,17.79402575,1,31,27,33
9,9,2019,17.42738661,3.777133391,1,30,29,29
10,9,2019,27.27900052,10.64640681,1,36,35,32
11,9,2019,23.54901657,5.465147084,1,22,18,20
12,9,2019,18.01610948,3.738465338,1,26,29,30
13,9,2019,30.87143311,8.887633842,1,31,35,30
14,9,2019,27.18941277,8.704282322,1,21,18,18
15,9,2019,20.32831579,10.702752,1,34,34,35
16,9,2019,21.42639328,5.621730289,1,37,40,32
17,9,2019,23.49615842,6.254582677,1,37,34,34
18,9,2019,18.93012678,1.38228221,1,23,27,23
19,9,2019,20.72121993,2.762806213,1,24,23,24
20,9,2019,26.92726987,10.47813631,1,22,26,22
21,9,2019,30.28552645,11.01151539,1,29,30,29
22,9,2019,20.77663043,10.71386185,1,38,34,37
23,9,2019,34.43648147,13.28305638,1,20,17,15
24,9,2019,24.87077761,6.576526305,1,24,25,26
25,9,2019,32.74867522,1.155121972,1,57,54,56
26,9,2019,29.22990275,0,1,38,33,36
27,9,2019,25.85066633,10.52828025,1,25,20,22
28,9,2019,28.25282517,0,1,34,35,36
29,9,2019,24.86499866,7.219513031,1,36,40,33
30,9,2019,20.61319422,9.570525901,1,32,33,28
31,9,2019,23.4257415,12.66166648,1,21,18,16
1,10,2019,24.47943861,1.007446946,1,32,30,33
2,10,2019,31.86841361,16.51761915,1,27,24,26
3,10,2019,24.56411457,10.66585313,1,34,29,29
4,10,2019,18.6523479,8.204765116,1,33,37,36
5,10,2019,29.39926342,6.720790186,1,23,24,27
6,10,2019,29.20579252,4.405894372,1,26,22,22
7,10,2019,26.62859616,13.29547599,1,32,31,29
8,10,2019,13.32861481,13.24961353,1,28,27,24
9,10,2019,31.67568261,14.00885778,1,26,23,28
10,10,2019,21.01777355,0,1,26,26,21
11,10,2019,23.58889866,8.782405396,1,35,32,31
12,10,2019,26.01267891,11.09693366,1,36,34,39
13,10,2019,23.50458019,7.79591595,1,33,30,32
14,10,2019,27.27001296,6.081232885,1,37,35,33
15,10,2019,24.59318055,5.930603975,1,37,40,37
16,10,2019,26.19804,12.22519678,1,36,33,35
17,10,2019,28.70077717,8.726377461,1,38,37,42
18,10,2019,25.83641839,16.75966971,1,26,28,29
19,10,2019,29.20455009,18.4650491,1,21,19,24
20,10,2019,31.48546196,1.746271625,1,43,41,47
21,10,2019,23.30188532,13.87294695,1,39,37,36
22,10,2019,35.10552209,16.34988318,1,39,40,37
23,10,2019,32.19176814,2.99905525,1,47,44,44
24,10,2019,27.79877454,16.64281604,1,37,37,33
25,10,2019,18.89203794,22.19078637,1,20,23,21
26,10,2019,25.71007421,3.99588096,1,37,39,40
27,10,2019,33.24924759,11.01943732,1,27,25,30
28,10,2019,19.72117902,7.899339064,1,21,19,21
29,10,2019,21.41881402,16.95326068,1,34,36,37
30,10,2019,17.69575943,0,1,21,18,17
31,10,2019,17.67496743,17.24039446,2,52,49,56
1,11,2019,25.00032954,14.22947833,1,27,22,29
2,11,2019,28.95386057,13.07438813,1,26,28,25
3,11,2019,20.37170963,15.93310551,1,26,21,27
4,11,2019,32.17794585,7.265899614,1,33,37,32
5,11,2019,19.48249647,4.478036834,1,37,37,34
6,11,2019,27.64756843,9.507020746,1,39,38,34
7,11,2019,20.32990466,4.8558075,1,23,26,25
8,11,2019,17.19026559,4.685493107,1,33,34,29
9,11,2019,21.76689159,5.216491867,1,31,30,26
10,11,2019,23.03096562,13.97598641,1,26,22,22
11,11,2019,20.48065307,10.36896772,2,62,63,58
12,11,2019,27.02372661,9.892594994,1,27,27,24
13,11,2019,29.58997431,7.599548959,1,20,23,16
14,11,2019,17.1952054,15.99880353,1,35,37,31
15,11,2019,37.51631685,14.15206259,1,34,33,34
16,11,2019,27.17042593,12.45334483,1,30,27,30
17,11,2019,22.81546719,15.47113658,1,35,32,35
18,11,2019,26.1655174,12.48241207,1,30,34,32
19,11,2019,25.86125565,9.113074686,1,37,32,40
20,11,2019,29.35969801,15.56190262,1,24,20,28
21,11,2019,37.25372113,19.00316629,1,32,31,33
22,11,2019,23.61383417,3.122971345,1,32,36,34
23,11,2019,40.47489756,2.926711448,1,58,57,61
24,11,2019,25.8399606,18.92750131,1,32,30,34
25,11,2019,22.07858019,0.9995502267,1,21,16,21
26,11,2019,13.04156968,4.874480415,1,35,35,36
27,11,2019,27.06104157,6.136873094,1,27,30,30
28,11,2019,24.97575323,12.11120951,1,39,42,34
29,11,2019,25.1822768,1.011545513,1,34,36,38
30,11,2019,26.52367095,3.271700792,1,37,34,40
31,11,2019,30.27644484,11.61827164,1,26,26,26
1,12,2019,29.39161118,4.219485651,1,25,21,29
2,12,2019,32.53600934,2.23854308,1,40,40,38
3,12,2019,27.65105369,4.630419978,1,30,27,34
4,12,2019,24.84332638,9.856764562,1,32,28,35
5,12,2019,19.36786271,5.975777197,1,24,21,20
6,12,2019,24.76273138,14.74428782,1,36,40,33
7,12,2019,26.75497689,9.4649972,1,29,30,28
8,12,2019,28.29938221,9.619265312,1,29,31,27
9,12,2019,19.55799578,14.27822665,1,39,38,38
10,12,2019,23.29209098,4.171605185,1,26,27,27
11,12,2019,25.01026621,7.041628399,1,21,17,21
12,12,2019,13.54264097,5.877741248,1,29,29,28
13,12,2019,24.51280662,6.578664201,1,32,34,32
14,12,2019,27.30582655,7.86598439,1,34,34,29
15,12,2019,25.39200759,8.838692943,1,37,36,37
16,12,2019,25.83266915,7.857083053,1,20,23,17
17,12,2019,17.53587509,8.808850798,1,21,18,17
18,12,2019,28.77415082,16.09088948,1,29,33,25
19,12,2019,23.76988806,15.0360196,1,23,24,19
20,12,2019,31.31547238,10.49114884,1,37,33,39
21,12,2019,32.41561034,5.37689938,1,38,41,35
22,12,2019,30.66921945,8.547241663,1,37,39,41
23,12,2019,29.26743907,14.73809619,1,34,38,29
24,12,2019,27.42819011,9.390279311,1,38,34,38
25,12,2019,19.81284981,9.983361266,2,58,54,58
26,12,2019,27.01531747,9.472249473,1,30,26,27
27,12,2019,31.58086088,5.373252015,1,24,28,23
28,12,2019,27.93292535,13.7044338,1,21,23,22
29,12,2019,28.07094773,10.68479181,1,20,24,24
30,12,2019,24.97981084,10.84884705,1,22,25,23
31,12,2019,31.05831743,11.47232604,1,28,32,26
1,1,2020,30.19612178,7.633906516,2,52,50,52
2,1,2020,27.28747804,3.336214334,1,31,31,34
3,1,2020,22.29353835,14.5767001,1,28,24,25
4,1,2020,33.36964807,9.046378157,1,34,30,38
5,1,2020,25.00361191,15.5529108,1,32,27,30
6,1,2020,23.86641325,16.40858663,1,35,37,33
7,1,2020,24.63250298,15.34817284,1,35,36,39
8,1,2020,23.21335035,13.49067515,1,26,23,23
9,1,2020,24.41165122,3.978477513,1,24,25,19
10,1,2020,30.03120042,6.463369327,1,25,24,23
11,1,2020,24.44343624,5.487238895,1,20,16,18
12,1,2020,23.42324837,4.963167733,1,35,30,34
13,1,2020,29.24449004,9.130720778,1,29,28,29
14,1,2020,20.02195631,4.208915239,1,37,36,32
15,1,2020,22.64594949,10.19947309,1,38,40,33
16,1,2020,22.4768394,10.62206797,1,34,29,33
17,1,2020,30.24456881,0,1,46,41,46
18,1,2020,23.4335105,9.167762343,1,37,39,36
19,1,2020,18.72933637,2.548544925,1,37,41,34
20,1,2020,21.99809753,10.75099031,1,24,19,26
21,1,2020,20.84007078,7.555644891,1,38,39,40
22,1,2020,17.14657755,12.43571969,1,25,29,25
23,1,2020,23.70197449,7.947259785,1,32,31,27
24,1,2020,24.37474078,2.369043118,1,25,26,29
25,1,2020,25.9163269,9.831258503,1,30,32,28
26,1,2020,21.57962775,8.118908466,1,29,30,25
27,1,2020,26.01432382,6.677955968,1,32,33,27
28,1,2020,18.35900864,10.95415901,1,28,29,32
29,1,2020,30.06842116,10.6695942,1,26,21,26
30,1,2020,22.00902876,5.481921871,1,29,31,26
31,1,2020,23.01418645,9.010690144,1,31,31,35
1,2,2020,21.5398444,11.54161951,1,26,23,25
2,2,2020,21.71785384,8.188999726,1,22,19,17
3,2,2020,25.23018496,0.4649779018,1,32,31,30
4,2,2020,22.30181967,12.40577916,1,21,16,16
5,2,2020,19.67101479,11.34030935,1,23,22,23
6,2,2020,21.09312926,11.2996988,1,37,39,40
7,2,2020,21.97790086,13.65406224,1,29,27,33
8,2,2020,17.55505957,20.03915824,1,25,28,21
9,2,2020,28.21726686,15.1529079,1,36,37,37
10,2,2020,19.8749171,14.99039555,1,35,36,37
11,2,2020,26.37068777,11.62139569,1,20,20,19
12,2,2020,31.88031468,13.18931444,1,34,31,32
13,2,2020,22.41826061,2.372633637,1,30,31,32
14,2,2020,25.13986074,13.86613268,1,28,29,26
15,2,2020,12.52344344,17.11126923,1,36,36,36
16,2,2020,23.42034281,15.43888749,1,31,26,35
17,2,2020,23.47334121,4.022066108,1,23,20,22
18,2,2020,23.69929592,2.7762808,1,33,29,28
19,2,2020,34.65249109,8.6867764,1,29,30,24
20,2,2020,22.83477454,11.62486134,1,25,21,26
21,2,2020,25.14182276,9.284271597,1,31,30,27
22,2,2020,29.62532808,17.38037927,1,32,29,34
23,2,2020,23.74463958,16.7544459,1,35,31,31
24,2,2020,27.71083749,0,1,27,27,27
25,2,2020,27.54942825,14.31357532,1,36,33,40
26,2,2020,25.56610312,9.852591766,1,20,16,21
27,2,2020,29.25930969,6.772626479,1,23,23,21
28,2,2020,24.7074851,1.607149785,1,32,29,28
29,2,2020,32.56511088,13.72996128,1,23,24,19
30,2,2020,32.2693724,11.1685376,1,31,32,32
31,2,2020,27.96103681,7.201358637,1,39,36,43
1,3,2020,21.18455001,5.515168674,1,26,21,29
2,3,2020,17.24883644,9.168032856,1,29,28,28
3,3,2020,19.33605103,12.99935741,1,36,36,35
4,3,2020,26.29525653,19.1991867,1,31,33,29
5,3,2020,26.69109009,11.81620738,1,36,34,33
6,3,2020,26.02339762,7.797790337,1,22,23,25
7,3,2020,24.59272239,8.043536186,1,37,37,33
8,3,2020,24.98790392,9.573171495,1,30,30,31
9,3,2020,24.25212785,5.826500014,1,20,24,18
10,3,2020,23.43638897,2.351330586,1,29,26,31
11,3,2020,24.37365511,5.372463355,1,35,30,39
12,3,2020,27.49689762,6.943692355,1,20,20,17
13,3,2020,21.62655944,10.91265379,1,31,27,28
14,3,2020,31.11011078,7.215019073,1,22,20,25
15,3,2020,28.42156015,12.2638475,1,30,25,33
16,3,2020,16.82042041,2.403176833,1,24,26,22
17,3,2020,19.3219943,13.27863782,1,38,34,38
18,3,2020,24.10693862,9.774458765,1,39,43,37
19,3,2020,27.15710848,11.90546711,1,20,18,18
20,3,2020,24.06700769,0,1,31,32,27
21,3,2020,22.0147113,6.633518381,1,32,32,35
22,3,2020,32.42681093,6.899513051,1,32,33,32
23,3,2020,20.48459613,20.443833,1,28,32,26
24,3,2020,26.51186535,7.025273071,1,37,38,37
25,3,2020,22.81092902,7.066319841,1,31,27,32
26,3,2020,19.65894414,22.91463688,1,28,28,29
27,3,2020,16.34558739,2.609946646,1,33,32,31
28,3,2020,34.3129831,13.57955684,1,31,33,35
29,3,2020,29.43678789,12.02836369,1,26,27,30
30,3,2020,13.40513469,15.68000899,1,24,22,22
31,3,2020,40.09834798,13.01227966,1,22,19,21
1,4,2020,27.93878323,9.535863226,1,34,32,38
2,4,2020,28.27300186,1.808166314,1,34,35,36
3,4,2020,24.01566679,10.45598809,1,38,38,36
4,4,2020,25.14369727,6.629794271,1,28,30,30
5,4,2020,34.06046936,0,1,43,45,39
6,4,2020,21.46646397,7.684225123,1,24,25,22
7,4,2020,22.47564204,9.690025688,1,35,36,39
8,4,2020,18.49977639,12.96278108,1,22,22,17
9,4,2020,21.26770367,11.25477852,1,20,23,22
10,4,2020,16.98378331,19.92761655,1,37,37,40
11,4,2020,25.3037412,4.107086155,1,32,30,29
12,4,2020,29.61580554,5.473311623,1,31,33,28
13,4,2020,23.84586685,2.376490844,1,21,18,25
14,4,2020,17.40916225,7.670651957,1,26,28,30
15,4,2020,13.41412365,17.12704819,1,21,18,18
16,4,2020,33.96258799,5.67067133,1,39,43,34
17,4,2020,15.90684639,11.67649746,1,26,26,26
18,4,2020,20.67631844,5.803342372,1,24,19,21
19,4,2020,24.8794601,3.812818845,1,29,26,32
20,4,2020,31.4299299,21.13676593,1,36,39,35
21,4,2020,28.42957873,19.26353484,1,28,24,32
22,4,2020,28.65370922,13.44008628,1,32,35,27
23,4,2020,27.66019383,4.745961005,1,38,35,42
24,4,2020,29.41626835,15.82722029,1,21,24,19
25,4,2020,18.23663682,12.16639685,1,32,33,27
26,4,2020,27.06377893,10.37303408,1,24,27,24
27,4,2020,21.71151999,13.55432302,1,25,23,23
28,4,2020,23.20363274,12.09288572,1,23,24,21
29,4,2020,31.79148071,3.185374101,1,48,47,44
30,4,2020,20.2227856,18.45094443,1,28,23,32
31,4,2020,24.78804072,5.464700644,1,26,27,30
1,5,2020,21.27637801,10.65337966,2,66,67,61
2,5,2020,24.05716949,6.86935639,1,37,35,38
3,5,2020,26.6811273,9.73433181,1,24,23,27
4,5,2020,26.94492171,9.229308363,1,36,39,33
5,5,2020,22.77689146,14.57601745,1,24,25,22
6,5,2020,16.56328012,6.786207497,1,35,30,37
7,5,2020,26.48650008,12.94044193,1,25,20,20
8,5,2020,28.32609249,6.702271954,1,38,36,37
9,5,2020,17.93127166,4.277620269,1,26,26,30
10,5,2020,32.85554826,1.017117346,1,46,48,44
