Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty,Year
2,2019-10-28,17,5.6,28,10,3,31,2019
3,2019-10-28,18,20.5,28,10,3,39,2019
1,2019-10-29,28,25.0,29,10,3,39,2019
2,2019-10-29,23,27.3,29,10,3,30,2019
3,2019-10-29,20,16.1,29,10,3,44,2019
1,2019-10-30,26,27.3,30,10,1,18,2019
2,2019-10-30,24,9.7,30,10,1,7,2019
3,2019-10-30,27,4.8,30,10,1,26,2019
1,2019-10-31,21,11.2,31,10,1,6,2019
2,2019-10-31,20,20.1,31,10,1,24,2019
3,2019-10-31,20,15.8,31,10,1,18,2019
1,2019-11-01,29,32.7,1,11,1,30,2019
2,2019-11-01,23,29.4,1,11,1,10,2019
3,2019-11-01,19,25.9,1,11,1,30,2019
1,2019-11-02,25,11.7,2,11,3,21,2019
2,2019-11-02,26,26.9,2,11,3,33,2019
3,2019-11-02,25,5.0,2,11,3,15,2019
1,2019-11-03,16,21.4,3,11,1,44,2019
2,2019-11-03,20,4.9,3,11,1,7,2019
3,2019-11-03,25,15.5,3,11,1,38,2019
1,2019-11-04,19,29.8,4,11,1,44,2019
2,2019-11-04,25,7.1,4,11,1,11,2019
3,2019-11-04,18,7.2,4,11,1,4,2019
1,2019-11-05,15,16.9,5,11,1,24,2019
2,2019-11-05,20,7.8,5,11,1,6,2019
3,2019-11-05,24,25.9,5,11,1,21,2019
1,2019-11-06,21,8.7,6,11,1,31,2019
2,2019-11-06,28,6.1,6,11,1,32,2019
3,2019-11-06,26,1.3,6,11,1,49,2019
1,2019-11-07,23,1.5,7,11,1,22,2019
2,2019-11-07,19,20.1,7,11,1,42,2019
3,2019-11-07,19,17.5,7,11,1,10,2019
1,2019-11-08,25,22.1,8,11,1,15,2019
2,2019-11-08,21,14.9,8,11,1,47,2019
3,2019-11-08,17,6.7,8,11,1,28,2019
1,2019-11-09,27,13.2,9,11,1,6,2019
2,2019-11-09,26,13.5,9,11,1,13,2019
3,2019-11-09,27,16.3,9,11,1,8,2019
1,2019-11-10,22,27.7,10,11,4,20,2019
2,2019-11-10,29,17.0,10,11,4,21,2019
3,2019-11-10,17,3.1,10,11,4,23,2019
1,2019-11-11,27,32.6,11,11,1,9,2019
2,2019-11-11,26,9.1,11,11,1,7,2019
3,2019-11-11,29,25.7,11,11,1,34,2019
1,2019-11-12,23,29.7,12,11,1,49,2019
2,2019-11-12,19,15.2,12,11,1,10,2019
3,2019-11-12,25,19.7,12,11,1,8,2019
1,2019-11-13,22,15.3,13,11,1,50,2019
2,2019-11-13,26,32.3,13,11,1,26,2019
3,2019-11-13,28,17.4,13,11,1,41,2019
1,2019-11-14,18,12.3,14,11,1,43,2019
2,2019-11-14,20,22.7,14,11,1,43,2019
3,2019-11-14,23,5.4,14,11,1,13,2019
1,2019-11-15,25,18.6,15,11,1,18,2019
2,2019-11-15,25,0.9,15,11,1,28,2019
3,2019-11-15,17,11.4,15,11,1,32,2019
1,2019-11-16,29,14.0,16,11,1,32,2019
2,2019-11-16,18,19.3,16,11,1,4,2019
3,2019-11-16,28,32.4,16,11,1,48,2019
1,2019-11-17,17,31.8,17,11,1,6,2019
2,2019-11-17,22,10.9,17,11,1,30,2019
3,2019-11-17,27,8.4,17,11,1,25,2019
1,2019-11-18,18,6.5,18,11,1,47,2019
2,2019-11-18,16,22.5,18,11,1,45,2019
3,2019-11-18,16,11.4,18,11,1,12,2019
1,2019-11-19,29,14.8,19,11,1,47,2019
2,2019-11-19,23,21.5,19,11,1,19,2019
3,2019-11-19,17,11.2,19,11,1,26,2019
1,2019-11-20,28,31.6,20,11,1,45,2019
2,2019-11-20,26,16.5,20,11,1,1,2019
3,2019-11-20,17,24.5,20,11,1,22,2019
1,2019-11-21,21,1.3,21,11,1,19,2019
2,2019-11-21,16,26.7,21,11,1,28,2019
3,2019-11-21,26,24.2,21,11,1,33,2019
1,2019-11-22,17,17.5,22,11,1,52,2019
2,2019-11-22,27,6.6,22,11,1,37,2019
3,2019-11-22,24,29.3,22,11,1,35,2019
1,2019-11-23,22,18.4,23,11,1,13,2019
2,2019-11-23,28,17.4,23,11,1,22,2019
3,2019-11-23,26,22.4,23,11,1,45,2019
1,2019-11-24,28,1.2,24,11,3,22,2019
2,2019-11-24,19,14.7,24,11,3,21,2019
3,2019-11-24,23,13.9,24,11,3,6,2019
1,2019-11-25,21,10.5,25,11,1,23,2019
2,2019-11-25,25,23.2,25,11,1,32,2019
3,2019-11-25,28,30.8,25,11,1,18,2019
1,2019-11-26,21,8.6,26,11,1,21,2019
2,2019-11-26,23,7.2,26,11,1,27,2019
3,2019-11-26,27,8.0,26,11,1,24,2019
1,2019-11-27,17,27.3,27,11,1,51,2019
2,2019-11-27,24,15.9,27,11,1,48,2019
3,2019-11-27,18,23.2,27,11,1,27,2019
1,2019-11-28,23,24.6,28,11,1,31,2019
2,2019-11-28,19,24.3,28,11,1,48,2019
3,2019-11-28,27,16.4,28,11,1,23,2019
1,2019-11-29,18,9.2,29,11,1,28,2019
2,2019-11-29,15,23.0,29,11,1,2,2019
3,2019-11-29,23,11.0,29,11,1,41,2019
1,2019-11-30,20,29.9,30,11,1,38,2019
2,2019-11-30,20,1.6,30,11,1,14,2019
3,2019-11-30,16,30.9,30,11,1,35,2019
1,2019-12-01,15,3.7,1,12,1,18,2019
2,2019-12-01,15,12.4,1,12,1,24,2019
3,2019-12-01,27,8.9,1,12,1,1,2019
1,2019-12-02,18,9.6,2,12,1,49,2019
2,2019-12-02,26,4.7,2,12,1,34,2019
3,2019-12-02,23,10.9,2,12,1,29,2019
1,2019-12-03,17,26.7,3,12,1,25,2019
2,2019-12-03,20,30.0,3,12,1,1,2019
3,2019-12-03,24,6.6,3,12,1,34,2019
1,2019-12-04,26,26.1,4,12,1,18,2019
2,2019-12-04,16,14.8,4,12,1,45,2019
3,2019-12-04,20,19.7,4,12,1,6,2019
1,2019-12-05,23,3.4,5,12,1,39,2019
2,2019-12-05,29,6.3,5,12,1,30,2019
3,2019-12-05,23,7.6,5,12,1,24,2019
1,2019-12-06,18,12.3,6,12,1,31,2019
2,2019-12-06,29,13.2,6,12,1,40,2019
3,2019-12-06,23,10.7,6,12,1,26,2019
1,2019-12-07,18,9.3,7,12,1,15,2019
2,2019-12-07,17,18.6,7,12,1,5,2019
3,2019-12-07,21,22.0,7,12,1,15,2019
1,2019-12-08,16,29.1,8,12,1,29,2019
2,2019-12-08,27,1.4,8,12,1,45,2019
3,2019-12-08,24,7.5,8,12,1,41,2019
1,2019-12-09,22,21.2,9,12,1,46,2019
2,2019-12-09,23,5.2,9,12,1,11,2019
3,2019-12-09,17,29.7,9,12,1,42,2019
1,2019-12-10,27,7.5,10,12,1,13,2019
2,2019-12-10,26,12.2,10,12,1,9,2019
3,2019-12-10,18,17.2,10,12,1,23,2019
1,2019-12-11,21,32.0,11,12,1,39,2019
2,2019-12-11,19,30.7,11,12,1,14,2019
3,2019-12-11,24,25.8,11,12,1,31,2019
1,2019-12-12,23,5.7,12,12,1,20,2019
2,2019-12-12,26,2.5,12,12,1,45,2019
3,2019-12-12,16,31.7,12,12,1,39,2019
1,2019-12-13,26,7.4,13,12,1,6,2019
2,2019-12-13,17,10.8,13,12,1,18,2019
3,2019-12-13,25,21.4,13,12,1,5,2019
1,2019-12-14,17,13.5,14,12,1,19,2019
2,2019-12-14,28,7.2,14,12,1,16,2019
3,2019-12-14,22,27.2,14,12,1,15,2019
1,2019-12-15,23,11.2,15,12,1,35,2019
2,2019-12-15,21,5.4,15,12,1,19,2019
3,2019-12-15,20,21.3,15,12,1,30,2019
1,2019-12-16,17,26.0,16,12,1,16,2019
2,2019-12-16,29,9.4,16,12,1,51,2019
3,2019-12-16,22,3.4,16,12,1,16,2019
1,2019-12-17,18,16.3,17,12,1,17,2019
2,2019-12-17,29,30.4,17,12,1,7,2019
3,2019-12-17,25,25.9,17,12,1,36,2019
1,2019-12-18,23,30.0,18,12,1,18,2019
2,2019-12-18,21,28.1,18,12,1,25,2019
3,2019-12-18,21,16.8,18,12,1,24,2019
1,2019-12-19,25,17.1,19,12,1,51,2019
2,2019-12-19,28,10.8,19,12,1,3,2019
3,2019-12-19,25,28.4,19,12,1,14,2019
1,2019-12-20,17,31.3,20,12,1,21,2019
2,2019-12-20,20,22.0,20,12,1,30,2019
3,2019-12-20,25,26.8,20,12,1,20,2019
1,2019-12-21,20,28.3,21,12,1,9,2019
2,2019-12-21,27,23.4,21,12,1,8,2019
3,2019-12-21,22,21.5,21,12,1,35,2019
1,2019-12-22,25,21.2,22,12,1,45,2019
2,2019-12-22,22,28.3,22,12,1,1,2019
3,2019-12-22,25,7.8,22,12,1,7,2019
1,2019-12-23,26,7.0,23,12,1,11,2019
2,2019-12-23,24,18.4,23,12,1,50,2019
3,2019-12-23,29,23.9,23,12,1,41,2019
1,2019-12-24,25,20.1,24,12,2,35,2019
2,2019-12-24,19,32.2,24,12,2,3,2019
3,2019-12-24,18,30.7,24,12,2,35,2019
1,2019-12-25,18,15.8,25,12,2,48,2019
2,2019-12-25,27,30.3,25,12,2,31,2019
3,2019-12-25,15,10.5,25,12,2,52,2019
1,2019-12-26,21,20.4,26,12,1,14,2019
2,2019-12-26,16,2.3,26,12,1,6,2019
3,2019-12-26,25,22.5,26,12,1,36,2019
1,2019-12-27,21,9.5,27,12,1,3,2019
2,2019-12-27,28,30.9,27,12,1,41,2019
3,2019-12-27,16,25.6,27,12,1,32,2019
1,2019-12-28,27,5.3,28,12,1,30,2019
2,2019-12-28,18,18.2,28,12,1,1,2019
3,2019-12-28,16,12.6,28,12,1,44,2019
1,2019-12-29,28,11.8,29,12,1,34,2019
2,2019-12-29,16,14.9,29,12,1,29,2019
3,2019-12-29,21,17.0,29,12,1,25,2019
1,2019-12-30,20,2.8,30,12,1,27,2019
2,2019-12-30,20,16.0,30,12,1,37,2019
3,2019-12-30,28,28.6,30,12,1,30,2019
1,2019-12-31,27,15.8,31,12,1,22,2019
2,2019-12-31,17,29.4,31,12,1,50,2019
3,2019-12-31,24,22.4,31,12,1,43,2019
1,2020-01-01,15,9.7,1,1,2,2,2020
2,2020-01-01,18,17.2,1,1,2,34,2020
3,2020-01-01,28,19.9,1,1,2,39,2020
1,2020-01-02,23,14.7,2,1,1,20,2020
2,2020-01-02,17,2.6,2,1,1,40,2020
3,2020-01-02,23,14.2,2,1,1,2,2020
1,2020-01-03,23,18.5,3,1,1,22,2020
2,2020-01-03,20,24.6,3,1,1,29,2020
3,2020-01-03,20,24.3,3,1,1,33,2020
1,2020-01-04,16,23.9,4,1,1,33,2020
2,2020-01-04,15,4.6,4,1,1,4,2020
3,2020-01-04,27,12.0,4,1,1,43,2020
1,2020-01-05,25,20.7,5,1,1,28,2020
2,2020-01-05,24,4.3,5,1,1,36,2020
3,2020-01-05,26,32.6,5,1,1,16,2020
1,2020-01-06,16,2.5,6,1,1,42,2020
2,2020-01-06,22,2.0,6,1,1,13,2020
3,2020-01-06,22,26.5,6,1,1,13,2020
1,2020-01-07,15,15.0,7,1,1,39,2020
2,2020-01-07,27,17.1,7,1,1,15,2020
3,2020-01-07,16,28.5,7,1,1,51,2020
1,2020-01-08,28,25.7,8,1,1,4,2020
2,2020-01-08,17,26.7,8,1,1,18,2020
3,2020-01-08,24,18.8,8,1,1,6,2020
1,2020-01-09,20,25.8,9,1,1,4,2020
2,2020-01-09,28,13.6,9,1,1,50,2020
3,2020-01-09,25,9.3,9,1,1,26,2020
1,2020-01-10,28,28.3,10,1,1,47,2020
2,2020-01-10,26,31.3,10,1,1,51,2020
3,2020-01-10,20,11.6,10,1,1,24,2020
1,2020-01-11,25,0.8,11,1,1,1,2020
2,2020-01-11,20,8.5,11,1,1,24,2020
3,2020-01-11,29,6.7,11,1,1,22,2020
1,2020-01-12,29,2.8,12,1,1,35,2020
2,2020-01-12,28,12.9,12,1,1,22,2020
3,2020-01-12,25,29.8,12,1,1,29,2020
1,2020-01-13,17,11.4,13,1,1,34,2020
2,2020-01-13,15,31.3,13,1,1,48,2020
3,2020-01-13,16,10.3,13,1,1,17,2020
1,2020-01-14,20,11.1,14,1,1,25,2020
2,2020-01-14,29,25.9,14,1,1,22,2020
3,2020-01-14,17,21.1,14,1,1,19,2020
1,2020-01-15,23,3.1,15,1,1,35,2020
2,2020-01-15,16,6.9,15,1,1,52,2020
3,2020-01-15,19,18.2,15,1,1,37,2020
1,2020-01-16,15,31.4,16,1,1,27,2020
2,2020-01-16,19,28.3,16,1,1,44,2020
3,2020-01-16,25,28.1,16,1,1,40,2020
1,2020-01-17,24,17.2,17,1,1,1,2020
2,2020-01-17,18,30.7,17,1,1,43,2020
3,2020-01-17,15,27.0,17,1,1,23,2020
1,2020-01-18,21,7.2,18,1,1,7,2020
2,2020-01-18,26,10.0,18,1,1,46,2020
3,2020-01-18,27,13.4,18,1,1,14,2020
1,2020-01-19,21,19.8,19,1,1,2,2020
2,2020-01-19,24,7.0,19,1,1,17,2020
3,2020-01-19,19,27.4,19,1,1,22,2020
1,2020-01-20,23,21.5,20,1,1,47,2020
2,2020-01-20,19,13.6,20,1,1,19,2020
3,2020-01-20,16,7.9,20,1,1,33,2020
1,2020-01-21,21,31.2,21,1,1,13,2020
2,2020-01-21,21,9.1,21,1,1,27,2020
3,2020-01-21,24,24.3,21,1,1,36,2020
1,2020-01-22,27,28.1,22,1,1,27,2020
2,2020-01-22,23,23.4,22,1,1,2,2020
3,2020-01-22,21,27.3,22,1,1,16,2020
1,2020-01-23,21,20.6,23,1,1,16,2020
2,2020-01-23,28,16.1,23,1,1,35,2020
3,2020-01-23,29,20.9,23,1,1,29,2020
1,2020-01-24,16,15.2,24,1,1,41,2020
2,2020-01-24,21,24.7,24,1,1,32,2020
3,2020-01-24,29,26.7,24,1,1,7,2020
1,2020-01-25,23,11.5,25,1,1,14,2020
2,2020-01-25,18,21.1,25,1,1,39,2020
3,2020-01-25,24,5.6,25,1,1,34,2020
1,2020-01-26,28,26.9,26,1,2,17,2020
2,2020-01-26,15,7.1,26,1,2,47,2020
3,2020-01-26,24,18.9,26,1,2,12,2020
1,2020-01-27,22,19.6,27,1,1,32,2020
2,2020-01-27,29,25.1,27,1,1,28,2020
3,2020-01-27,15,7.0,27,1,1,50,2020
1,2020-01-28,24,6.6,28,1,1,36,2020
2,2020-01-28,16,29.1,28,1,1,15,2020
3,2020-01-28,23,22.7,28,1,1,22,2020
1,2020-01-29,29,19.2,29,1,1,11,2020
2,2020-01-29,24,24.0,29,1,1,48,2020
3,2020-01-29,25,3.6,29,1,1,41,2020
1,2020-01-30,27,18.3,30,1,3,46,2020
2,2020-01-30,22,18.2,30,1,3,24,2020
3,2020-01-30,19,28.0,30,1,3,32,2020
1,2020-01-31,23,8.7,31,1,1,24,2020
2,2020-01-31,23,11.8,31,1,1,17,2020
3,2020-01-31,19,19.1,31,1,1,30,2020
1,2020-02-01,22,23.7,1,2,1,21,2020
2,2020-02-01,19,15.0,1,2,1,29,2020
3,2020-02-01,22,3.4,1,2,1,17,2020
1,2020-02-02,16,24.1,2,2,1,20,2020
2,2020-02-02,19,20.0,2,2,1,17,2020
3,2020-02-02,23,29.3,2,2,1,29,2020
1,2020-02-03,29,0.9,3,2,1,20,2020
2,2020-02-03,22,19.9,3,2,1,43,2020
3,2020-02-03,26,2.4,3,2,1,15,2020
1,2020-02-04,25,15.7,4,2,1,37,2020
2,2020-02-04,21,24.6,4,2,1,52,2020
3,2020-02-04,24,14.4,4,2,1,26,2020
1,2020-02-05,28,31.6,5,2,1,18,2020
2,2020-02-05,19,6.9,5,2,1,33,2020
3,2020-02-05,24,18.5,5,2,1,44,2020
1,2020-02-06,15,14.6,6,2,1,3,2020
2,2020-02-06,25,26.3,6,2,1,26,2020
3,2020-02-06,17,32.3,6,2,1,36,2020
1,2020-02-07,19,20.0,7,2,1,46,2020
2,2020-02-07,28,18.2,7,2,1,24,2020
3,2020-02-07,27,24.6,7,2,1,1,2020
1,2020-02-08,15,1.4,8,2,1,16,2020
2,2020-02-08,24,19.5,8,2,1,39,2020
3,2020-02-08,26,20.6,8,2,1,20,2020
1,2020-02-09,21,24.8,9,2,3,43,2020
2,2020-02-09,24,7.3,9,2,3,7,2020
3,2020-02-09,15,24.8,9,2,3,45,2020
1,2020-02-10,18,7.7,10,2,1,52,2020
2,2020-02-10,18,23.7,10,2,1,11,2020
3,2020-02-10,16,14.5,10,2,1,30,2020
1,2020-02-11,15,29.5,11,2,1,44,2020
2,2020-02-11,15,23.4,11,2,1,24,2020
3,2020-02-11,28,15.1,11,2,1,26,2020
1,2020-02-12,19,7.4,12,2,1,36,2020
2,2020-02-12,22,2.1,12,2,1,9,2020
3,2020-02-12,21,8.6,12,2,1,23,2020
1,2020-02-13,15,27.7,13,2,1,2,2020
2,2020-02-13,18,28.2,13,2,1,46,2020
3,2020-02-13,17,16.6,13,2,1,40,2020
1,2020-02-14,16,28.2,14,2,1,14,2020
2,2020-02-14,17,11.7,14,2,1,46,2020
3,2020-02-14,20,16.7,14,2,1,36,2020
1,2020-02-15,20,4.3,15,2,1,52,2020
2,2020-02-15,25,20.5,15,2,1,51,2020
3,2020-02-15,22,15.9,15,2,1,48,2020
1,2020-02-16,17,11.7,16,2,1,27,2020
2,2020-02-16,19,3.6,16,2,1,48,2020
3,2020-02-16,21,27.9,16,2,1,11,2020
1,2020-02-17,29,14.6,17,2,1,5,2020
2,2020-02-17,21,26.0,17,2,1,9,2020
3,2020-02-17,29,5.3,17,2,1,6,2020
1,2020-02-18,15,17.4,18,2,3,8,2020
2,2020-02-18,19,27.6,18,2,3,38,2020
3,2020-02-18,22,30.5,18,2,3,35,2020
1,2020-02-19,21,31.3,19,2,3,14,2020
2,2020-02-19,24,30.6,19,2,3,44,2020
3,2020-02-19,21,9.1,19,2,3,41,2020
1,2020-02-20,24,24.0,20,2,1,17,2020
2,2020-02-20,17,10.5,20,2,1,51,2020
3,2020-02-20,15,18.9,20,2,1,4,2020
1,2020-02-21,24,6.1,21,2,1,42,2020
2,2020-02-21,19,20.6,21,2,1,4,2020
3,2020-02-21,16,24.1,21,2,1,2,2020
1,2020-02-22,26,25.2,22,2,1,34,2020
2,2020-02-22,20,6.9,22,2,1,51,2020
3,2020-02-22,25,20.7,22,2,1,12,2020
1,2020-02-23,23,13.9,23,2,1,11,2020
2,2020-02-23,26,17.4,23,2,1,10,2020
3,2020-02-23,19,26.6,23,2,1,8,2020
1,2020-02-24,18,3.5,24,2,1,12,2020
2,2020-02-24,27,21.9,24,2,1,50,2020
3,2020-02-24,19,26.6,24,2,1,44,2020
1,2020-02-25,16,3.0,25,2,1,20,2020
2,2020-02-25,22,13.2,25,2,1,9,2020
3,2020-02-25,15,24.0,25,2,1,38,2020
1,2020-02-26,20,28.4,26,2,1,22,2020
2,2020-02-26,26,28.1,26,2,1,6,2020
3,2020-02-26,15,20.8,26,2,1,38,2020
1,2020-02-27,22,11.2,27,2,1,8,2020
2,2020-02-27,19,17.4,27,2,1,21,2020
3,2020-02-27,23,8.4,27,2,1,24,2020
1,2020-02-28,15,14.5,28,2,1,28,2020
2,2020-02-28,23,15.4,28,2,1,12,2020
3,2020-02-28,24,7.0,28,2,1,46,2020
1,2020-02-29,23,25.4,29,2,1,32,2020
2,2020-02-29,24,19.3,29,2,1,11,2020
3,2020-02-29,21,2.0,29,2,1,52,2020
1,2020-03-01,22,27.5,1,3,1,29,2020
2,2020-03-01,29,2.2,1,3,1,40,2020
3,2020-03-01,15,27.8,1,3,1,18,2020
1,2020-03-02,29,14.3,2,3,1,34,2020
2,2020-03-02,18,15.2,2,3,1,50,2020
3,2020-03-02,27,19.1,2,3,1,46,2020
1,2020-03-03,28,10.9,3,3,1,30,2020
2,2020-03-03,26,8.2,3,3,1,23,2020
3,2020-03-03,18,32.6,3,3,1,2,2020
1,2020-03-04,24,18.9,4,3,1,33,2020
2,2020-03-04,29,9.9,4,3,1,25,2020
3,2020-03-04,18,27.9,4,3,1,18,2020
1,2020-03-05,19,10.1,5,3,1,23,2020
2,2020-03-05,25,9.8,5,3,1,1,2020
3,2020-03-05,26,30.4,5,3,1,8,2020
1,2020-03-06,16,30.0,6,3,1,5,2020
2,2020-03-06,24,18.3,6,3,1,13,2020
3,2020-03-06,17,11.8,6,3,1,26,2020
1,2020-03-07,22,18.7,7,3,1,12,2020
2,2020-03-07,16,1.3,7,3,1,28,2020
3,2020-03-07,16,12.9,7,3,1,22,2020
1,2020-03-08,26,3.4,8,3,1,37,2020
2,2020-03-08,21,30.6,8,3,1,24,2020
3,2020-03-08,26,4.8,8,3,1,40,2020
1,2020-03-09,28,25.3,9,3,1,32,2020
2,2020-03-09,29,29.0,9,3,1,5,2020
3,2020-03-09,25,29.6,9,3,1,13,2020
1,2020-03-10,23,5.0,10,3,3,50,2020
2,2020-03-10,29,7.3,10,3,3,7,2020
3,2020-03-10,22,13.7,10,3,3,35,2020
1,2020-03-11,29,20.8,11,3,1,36,2020
2,2020-03-11,19,12.7,11,3,1,4,2020
3,2020-03-11,25,23.1,11,3,1,37,2020
1,2020-03-12,21,11.2,12,3,1,48,2020
2,2020-03-12,27,5.5,12,3,1,27,2020
3,2020-03-12,21,7.5,12,3,1,23,2020
1,2020-03-13,25,7.3,13,3,1,4,2020
2,2020-03-13,22,18.9,13,3,1,42,2020
3,2020-03-13,23,1.1,13,3,1,26,2020
1,2020-03-14,19,10.5,14,3,1,33,2020
2,2020-03-14,26,17.0,14,3,1,5,2020
3,2020-03-14,20,21.1,14,3,1,28,2020
1,2020-03-15,22,4.7,15,3,1,34,2020
2,2020-03-15,28,6.8,15,3,1,39,2020
3,2020-03-15,24,16.4,15,3,1,14,2020
1,2020-03-16,25,30.8,16,3,1,4,2020
2,2020-03-16,19,11.4,16,3,1,41,2020
3,2020-03-16,22,30.4,16,3,1,51,2020
1,2020-03-17,24,1.8,17,3,1,15,2020
2,2020-03-17,20,10.7,17,3,1,29,2020
3,2020-03-17,17,8.6,17,3,1,10,2020
1,2020-03-18,26,31.3,18,3,1,31,2020
2,2020-03-18,16,2.3,18,3,1,36,2020
3,2020-03-18,23,13.8,18,3,1,34,2020
1,2020-03-19,18,20.9,19,3,1,9,2020
2,2020-03-19,27,28.0,19,3,1,43,2020
3,2020-03-19,17,18.2,19,3,1,34,2020
1,2020-03-20,23,19.8,20,3,1,29,2020
2,2020-03-20,23,5.1,20,3,1,50,2020
3,2020-03-20,29,10.1,20,3,1,16,2020
1,2020-03-21,26,8.2,21,3,1,34,2020
2,2020-03-21,24,12.6,21,3,1,32,2020
3,2020-03-21,24,4.6,21,3,1,27,2020
1,2020-03-22,22,19.5,22,3,1,42,2020
2,2020-03-22,20,5.7,22,3,1,49,2020
3,2020-03-22,28,22.1,22,3,1,22,2020
1,2020-03-23,18,23.2,23,3,1,9,2020
2,2020-03-23,18,16.9,23,3,1,2,2020
3,2020-03-23,15,22.9,23,3,1,31,2020
1,2020-03-24,29,12.6,24,3,1,40,2020
2,2020-03-24,17,17.3,24,3,1,24,2020
3,2020-03-24,15,23.8,24,3,1,16,2020
1,2020-03-25,23,26.3,25,3,3,15,2020
2,2020-03-25,25,15.4,25,3,3,30,2020
3,2020-03-25,26,16.0,25,3,3,3,2020
1,2020-03-26,20,22.9,26,3,1,50,2020
2,2020-03-26,23,32.7,26,3,1,49,2020
3,2020-03-26,26,18.4,26,3,1,4,2020
1,2020-03-27,29,28.8,27,3,1,23,2020
2,2020-03-27,20,18.6,27,3,1,15,2020
3,2020-03-27,21,31.9,27,3,1,37,2020
1,2020-03-28,19,10.1,28,3,1,50,2020
2,2020-03-28,19,28.3,28,3,1,30,2020
3,2020-03-28,27,7.0,28,3,1,36,2020
1,2020-03-29,18,23.7,29,3,1,19,2020
2,2020-03-29,27,7.2,29,3,1,44,2020
3,2020-03-29,19,11.4,29,3,1,34,2020
1,2020-03-30,16,11.8,30,3,1,10,2020
2,2020-03-30,24,11.3,30,3,1,39,2020
3,2020-03-30,19,15.2,30,3,1,10,2020
1,2020-03-31,20,12.1,31,3,1,51,2020
2,2020-03-31,19,3.9,31,3,1,28,2020
3,2020-03-31,15,9.8,31,3,1,21,2020
1,2020-04-01,28,2.1,1,4,1,9,2020
2,2020-04-01,15,25.6,1,4,1,31,2020
3,2020-04-01,18,20.2,1,4,1,38,2020
1,2020-04-02,25,1.7,2,4,1,36,2020
2,2020-04-02,16,1.1,2,4,1,14,2020
3,2020-04-02,22,29.4,2,4,1,29,2020
1,2020-04-03,25,17.9,3,4,1,44,2020
2,2020-04-03,24,17.1,3,4,1,1,2020
3,2020-04-03,21,11.5,3,4,1,21,2020
1,2020-04-04,26,30.5,4,4,1,46,2020
2,2020-04-04,21,2.4,4,4,1,38,2020
3,2020-04-04,20,29.3,4,4,1,5,2020
1,2020-04-05,22,15.9,5,4,1,47,2020
2,2020-04-05,20,31.3,5,4,1,19,2020
3,2020-04-05,15,32.8,5,4,1,3,2020
1,2020-04-06,24,19.3,6,4,2,41,2020
2,2020-04-06,22,5.7,6,4,2,45,2020
3,2020-04-06,20,2.8,6,4,2,20,2020
1,2020-04-07,18,4.5,7,4,1,34,2020
2,2020-04-07,19,15.9,7,4,1,48,2020
3,2020-04-07,21,13.4,7,4,1,13,2020
1,2020-04-08,15,29.9,8,4,1,17,2020
2,2020-04-08,27,26.7,8,4,1,19,2020
3,2020-04-08,22,3.7,8,4,1,42,2020
1,2020-04-09,24,31.0,9,4,1,9,2020
2,2020-04-09,15,1.6,9,4,1,2,2020
3,2020-04-09,29,22.8,9,4,1,19,2020
1,2020-04-10,15,7.6,10,4,5,18,2020
2,2020-04-10,19,31.4,10,4,5,7,2020
3,2020-04-10,15,29.0,10,4,5,40,2020
1,2020-04-11,27,2.6,11,4,1,25,2020
2,2020-04-11,19,2.6,11,4,1,4,2020
3,2020-04-11,22,2.7,11,4,1,4,2020
1,2020-04-12,17,4.1,12,4,5,5,2020
2,2020-04-12,16,3.7,12,4,5,19,2020
3,2020-04-12,26,5.1,12,4,5,30,2020
1,2020-04-13,22,27.0,13,4,1,23,2020
2,2020-04-13,15,29.5,13,4,1,32,2020
3,2020-04-13,26,8.5,13,4,1,28,2020
1,2020-04-14,22,11.5,14,4,1,35,2020
2,2020-04-14,20,26.3,14,4,1,45,2020
3,2020-04-14,26,23.4,14,4,1,21,2020
1,2020-04-15,15,24.8,15,4,1,10,2020
2,2020-04-15,29,5.4,15,4,1,32,2020
3,2020-04-15,28,6.6,15,4,1,22,2020
1,2020-04-16,16,27.8,16,4,1,32,2020
2,2020-04-16,25,23.4,16,4,1,39,2020
3,2020-04-16,15,19.0,16,4,1,44,2020
1,2020-04-17,22,19.5,17,4,1,34,2020
2,2020-04-17,21,13.2,17,4,1,38,2020
3,2020-04-17,25,13.4,17,4,1,9,2020
1,2020-04-18,28,4.8,18,4,1,51,2020
2,2020-04-18,17,18.4,18,4,1,14,2020
3,2020-04-18,26,22.9,18,4,1,39,2020
1,2020-04-19,18,11.1,19,4,1,28,2020
2,2020-04-19,26,5.9,19,4,1,14,2020
3,2020-04-19,20,9.3,19,4,1,48,2020
1,2020-04-20,18,8.2,20,4,1,4,2020
2,2020-04-20,29,13.2,20,4,1,1,2020
3,2020-04-20,21,10.9,20,4,1,12,2020
1,2020-04-21,24,11.1,21,4,1,50,2020
2,2020-04-21,24,10.7,21,4,1,12,2020
3,2020-04-21,21,14.0,21,4,1,10,2020
1,2020-04-22,29,19.2,22,4,1,17,2020
2,2020-04-22,18,13.8,22,4,1,41,2020
3,2020-04-22,29,28.0,22,4,1,39,2020
1,2020-04-23,21,1.0,23,4,1,50,2020
2,2020-04-23,20,32.4,23,4,1,51,2020
3,2020-04-23,28,13.5,23,4,1,15,2020
