Date,Week,Food_Item_1,Food_Item_2,Food_Item_3,Food_Item_4,Food_Item_5,Event,Inventory_Status
2016-03-03,9,Food_Item_1:52,Food_Item_2:24,Food_Item_3:74,Food_Item_4:70,Food_Item_5:37,None,Correct
2016-03-04,9,Food_Item_1:37,Food_Item_2:74,Food_Item_3:36,Food_Item_4:20,Food_Item_5:67,None,Correct
2016-03-05,9,Food_Item_1:57,Food_Item_2:67,Food_Item_3:29,Food_Item_4:62,Food_Item_5:48,None,Correct
2016-03-06,9,Food_Item_1:70,Food_Item_2:64,Food_Item_3:35,Food_Item_4:51,Food_Item_5:31,Special_Event,Overflow
2016-03-07,10,Food_Item_1:41,Food_Item_2:25,Food_Item_3:29,Food_Item_4:58,Food_Item_5:79,Valentine's_Day,Overflow
2016-03-08,10,Food_Item_1:68,Food_Item_2:46,Food_Item_3:69,Food_Item_4:44,Food_Item_5:35,Special_Event,Correct
2016-03-09,10,Food_Item_1:30,Food_Item_2:33,Food_Item_3:56,Food_Item_4:66,Food_Item_5:73,None,Correct
2016-03-10,10,Food_Item_1:68,Food_Item_2:72,Food_Item_3:27,Food_Item_4:23,Food_Item_5:30,None,Correct
2016-03-11,10,Food_Item_1:50,Food_Item_2:67,Food_Item_3:80,Food_Item_4:68,Food_Item_5:79,Seasonal,Correct
2016-03-12,10,Food_Item_1:65,Food_Item_2:44,Food_Item_3:50,Food_Item_4:36,Food_Item_5:29,Seasonal,Correct
2016-03-13,10,Food_Item_1:38,Food_Item_2:79,Food_Item_3:71,Food_Item_4:48,Food_Item_5:44,Special_Event,Overflow
2016-03-14,11,Food_Item_1:63,Food_Item_2:22,Food_Item_3:26,Food_Item_4:78,Food_Item_5:54,Special_Event,Overflow
2016-03-15,11,Food_Item_1:47,Food_Item_2:59,Food_Item_3:78,Food_Item_4:61,Food_Item_5:74,None,Correct
2016-03-16,11,Food_Item_1:71,Food_Item_2:26,Food_Item_3:36,Food_Item_4:61,Food_Item_5:57,None,Correct
2016-03-17,11,Food_Item_1:67,Food_Item_2:35,Food_Item_3:66,Food_Item_4:63,Food_Item_5:57,Special_Event,Correct
2016-03-18,11,Food_Item_1:63,Food_Item_2:64,Food_Item_3:31,Food_Item_4:40,Food_Item_5:55,None,Underflow
2016-03-19,11,Food_Item_1:24,Food_Item_2:20,Food_Item_3:46,Food_Item_4:26,Food_Item_5:53,None,Correct
2016-03-20,11,Food_Item_1:34,Food_Item_2:66,Food_Item_3:38,Food_Item_4:36,Food_Item_5:32,None,Correct
2016-03-21,12,Food_Item_1:23,Food_Item_2:80,Food_Item_3:58,Food_Item_4:62,Food_Item_5:77,Valentine's_Day,Overflow
2016-03-22,12,Food_Item_1:60,Food_Item_2:27,Food_Item_3:65,Food_Item_4:27,Food_Item_5:25,Valentine's_Day,Correct
2016-03-23,12,Food_Item_1:62,Food_Item_2:68,Food_Item_3:77,Food_Item_4:61,Food_Item_5:56,Valentine's_Day,Correct
2016-03-24,12,Food_Item_1:27,Food_Item_2:64,Food_Item_3:31,Food_Item_4:36,Food_Item_5:38,None,Overflow
2016-03-25,12,Food_Item_1:60,Food_Item_2:49,Food_Item_3:79,Food_Item_4:37,Food_Item_5:69,None,Overflow
2016-03-26,12,Food_Item_1:69,Food_Item_2:69,Food_Item_3:40,Food_Item_4:36,Food_Item_5:30,Special_Event,Correct
2016-03-27,12,Food_Item_1:23,Food_Item_2:44,Food_Item_3:44,Food_Item_4:41,Food_Item_5:23,None,Overflow
2016-03-28,13,Food_Item_1:31,Food_Item_2:48,Food_Item_3:24,Food_Item_4:51,Food_Item_5:79,None,Correct
2016-03-29,13,Food_Item_1:61,Food_Item_2:51,Food_Item_3:26,Food_Item_4:29,Food_Item_5:54,Special_Event,Correct
2016-03-30,13,Food_Item_1:61,Food_Item_2:26,Food_Item_3:78,Food_Item_4:48,Food_Item_5:65,None,Underflow
2016-03-31,13,Food_Item_1:24,Food_Item_2:56,Food_Item_3:66,Food_Item_4:36,Food_Item_5:69,None,Overflow
2016-04-01,13,Food_Item_1:29,Food_Item_2:61,Food_Item_3:60,Food_Item_4:20,Food_Item_5:79,None,Correct
2016-04-02,13,Food_Item_1:29,Food_Item_2:64,Food_Item_3:41,Food_Item_4:77,Food_Item_5:45,Seasonal,Correct
2016-04-03,13,Food_Item_1:80,Food_Item_2:69,Food_Item_3:51,Food_Item_4:50,Food_Item_5:47,None,Correct
2016-04-04,14,Food_Item_1:71,Food_Item_2:70,Food_Item_3:24,Food_Item_4:54,Food_Item_5:34,None,Overflow
2016-04-05,14,Food_Item_1:72,Food_Item_2:69,Food_Item_3:50,Food_Item_4:27,Food_Item_5:56,Seasonal,Overflow
2016-04-06,14,Food_Item_1:41,Food_Item_2:63,Food_Item_3:39,Food_Item_4:45,Food_Item_5:23,Special_Event,Overflow
2016-04-07,14,Food_Item_1:25,Food_Item_2:43,Food_Item_3:54,Food_Item_4:74,Food_Item_5:41,None,Correct
2016-04-08,14,Food_Item_1:69,Food_Item_2:38,Food_Item_3:61,Food_Item_4:32,Food_Item_5:31,Seasonal,Overflow
2016-04-09,14,Food_Item_1:62,Food_Item_2:32,Food_Item_3:39,Food_Item_4:64,Food_Item_5:44,Valentine's_Day,Correct
2016-04-10,14,Food_Item_1:42,Food_Item_2:51,Food_Item_3:25,Food_Item_4:76,Food_Item_5:60,None,Correct
2016-04-11,15,Food_Item_1:22,Food_Item_2:32,Food_Item_3:21,Food_Item_4:66,Food_Item_5:57,None,Correct
2016-04-12,15,Food_Item_1:70,Food_Item_2:54,Food_Item_3:61,Food_Item_4:39,Food_Item_5:51,Seasonal,Overflow
2016-04-13,15,Food_Item_1:48,Food_Item_2:21,Food_Item_3:22,Food_Item_4:41,Food_Item_5:23,None,Correct
2016-04-14,15,Food_Item_1:45,Food_Item_2:27,Food_Item_3:33,Food_Item_4:71,Food_Item_5:61,Special_Event,Correct
2016-04-15,15,Food_Item_1:63,Food_Item_2:75,Food_Item_3:75,Food_Item_4:54,Food_Item_5:29,Special_Event,Correct
2016-04-16,15,Food_Item_1:24,Food_Item_2:22,Food_Item_3:67,Food_Item_4:29,Food_Item_5:51,Special_Event,Correct
2016-04-17,15,Food_Item_1:78,Food_Item_2:59,Food_Item_3:22,Food_Item_4:35,Food_Item_5:64,Special_Event,Underflow
2016-04-18,16,Food_Item_1:60,Food_Item_2:23,Food_Item_3:77,Food_Item_4:39,Food_Item_5:72,Special_Event,Correct
2016-04-19,16,Food_Item_1:30,Food_Item_2:73,Food_Item_3:57,Food_Item_4:24,Food_Item_5:72,Valentine's_Day,Correct
2016-04-20,16,Food_Item_1:58,Food_Item_2:71,Food_Item_3:59,Food_Item_4:34,Food_Item_5:24,Valentine's_Day,Correct
2016-04-21,16,Food_Item_1:71,Food_Item_2:73,Food_Item_3:67,Food_Item_4:63,Food_Item_5:45,None,Overflow
2016-04-22,16,Food_Item_1:56,Food_Item_2:54,Food_Item_3:28,Food_Item_4:40,Food_Item_5:73,Christmas,Correct
2016-04-23,16,Food_Item_1:22,Food_Item_2:57,Food_Item_3:31,Food_Item_4:41,Food_Item_5:24,None,Correct
2016-04-24,16,Food_Item_1:46,Food_Item_2:30,Food_Item_3:64,Food_Item_4:43,Food_Item_5:55,None,Correct
2016-04-25,17,Food_Item_1:57,Food_Item_2:22,Food_Item_3:28,Food_Item_4:26,Food_Item_5:70,Valentine's_Day,Correct
2016-04-26,17,Food_Item_1:69,Food_Item_2:30,Food_Item_3:21,Food_Item_4:76,Food_Item_5:51,None,Underflow
2016-04-27,17,Food_Item_1:79,Food_Item_2:25,Food_Item_3:65,Food_Item_4:61,Food_Item_5:57,Valentine's_Day,Correct
2016-04-28,17,Food_Item_1:71,Food_Item_2:70,Food_Item_3:69,Food_Item_4:50,Food_Item_5:64,None,Correct
2016-04-29,17,Food_Item_1:37,Food_Item_2:53,Food_Item_3:48,Food_Item_4:46,Food_Item_5:35,Christmas,Correct
2016-04-30,17,Food_Item_1:22,Food_Item_2:58,Food_Item_3:31,Food_Item_4:65,Food_Item_5:51,Special_Event,Underflow
2016-05-01,17,Food_Item_1:72,Food_Item_2:70,Food_Item_3:39,Food_Item_4:42,Food_Item_5:46,None,Correct
2016-05-02,18,Food_Item_1:27,Food_Item_2:53,Food_Item_3:26,Food_Item_4:59,Food_Item_5:43,Valentine's_Day,Overflow
2016-05-03,18,Food_Item_1:52,Food_Item_2:34,Food_Item_3:49,Food_Item_4:69,Food_Item_5:60,Special_Event,Correct
2016-05-04,18,Food_Item_1:32,Food_Item_2:27,Food_Item_3:70,Food_Item_4:29,Food_Item_5:63,Valentine's_Day,Overflow
2016-05-05,18,Food_Item_1:51,Food_Item_2:31,Food_Item_3:30,Food_Item_4:62,Food_Item_5:79,None,Correct
2016-05-06,18,Food_Item_1:38,Food_Item_2:33,Food_Item_3:47,Food_Item_4:36,Food_Item_5:41,Special_Event,Overflow
2016-05-07,18,Food_Item_1:49,Food_Item_2:22,Food_Item_3:26,Food_Item_4:67,Food_Item_5:23,Christmas,Correct
2016-05-08,18,Food_Item_1:70,Food_Item_2:21,Food_Item_3:51,Food_Item_4:52,Food_Item_5:27,None,Correct
2016-05-09,19,Food_Item_1:48,Food_Item_2:57,Food_Item_3:57,Food_Item_4:40,Food_Item_5:46,None,Correct
2016-05-10,19,Food_Item_1:40,Food_Item_2:34,Food_Item_3:69,Food_Item_4:27,Food_Item_5:40,None,Correct
2016-05-11,19,Food_Item_1:46,Food_Item_2:75,Food_Item_3:32,Food_Item_4:44,Food_Item_5:77,None,Correct
2016-05-12,19,Food_Item_1:51,Food_Item_2:23,Food_Item_3:76,Food_Item_4:47,Food_Item_5:29,None,Correct
2016-05-13,19,Food_Item_1:31,Food_Item_2:44,Food_Item_3:43,Food_Item_4:28,Food_Item_5:49,Special_Event,Correct
2016-05-14,19,Food_Item_1:37,Food_Item_2:32,Food_Item_3:41,Food_Item_4:28,Food_Item_5:22,Special_Event,Underflow
2016-05-15,19,Food_Item_1:28,Food_Item_2:27,Food_Item_3:74,Food_Item_4:49,Food_Item_5:49,None,Correct
2016-05-16,20,Food_Item_1:34,Food_Item_2:76,Food_Item_3:38,Food_Item_4:58,Food_Item_5:30,Special_Event,Correct
2016-05-17,20,Food_Item_1:59,Food_Item_2:77,Food_Item_3:30,Food_Item_4:56,Food_Item_5:55,Valentine's_Day,Underflow
2016-05-18,20,Food_Item_1:74,Food_Item_2:53,Food_Item_3:51,Food_Item_4:75,Food_Item_5:33,Seasonal,Overflow
2016-05-19,20,Food_Item_1:37,Food_Item_2:20,Food_Item_3:66,Food_Item_4:47,Food_Item_5:67,Valentine's_Day,Correct
2016-05-20,20,Food_Item_1:47,Food_Item_2:57,Food_Item_3:34,Food_Item_4:77,Food_Item_5:79,Seasonal,Correct
2016-05-21,20,Food_Item_1:56,Food_Item_2:77,Food_Item_3:20,Food_Item_4:46,Food_Item_5:22,None,Correct
2016-05-22,20,Food_Item_1:69,Food_Item_2:52,Food_Item_3:22,Food_Item_4:47,Food_Item_5:53,None,Overflow
2016-05-23,21,Food_Item_1:64,Food_Item_2:72,Food_Item_3:26,Food_Item_4:48,Food_Item_5:51,None,Correct
2016-05-24,21,Food_Item_1:20,Food_Item_2:64,Food_Item_3:66,Food_Item_4:46,Food_Item_5:80,None,Correct
2016-05-25,21,Food_Item_1:35,Food_Item_2:61,Food_Item_3:25,Food_Item_4:21,Food_Item_5:50,Special_Event,Correct
2016-05-26,21,Food_Item_1:49,Food_Item_2:74,Food_Item_3:56,Food_Item_4:67,Food_Item_5:57,None,Correct
2016-05-27,21,Food_Item_1:69,Food_Item_2:28,Food_Item_3:75,Food_Item_4:65,Food_Item_5:45,None,Overflow
2016-05-28,21,Food_Item_1:60,Food_Item_2:49,Food_Item_3:65,Food_Item_4:60,Food_Item_5:20,Valentine's_Day,Underflow
2016-05-29,21,Food_Item_1:77,Food_Item_2:64,Food_Item_3:41,Food_Item_4:53,Food_Item_5:22,None,Correct
2016-05-30,22,Food_Item_1:64,Food_Item_2:80,Food_Item_3:59,Food_Item_4:54,Food_Item_5:56,Special_Event,Correct
2016-05-31,22,Food_Item_1:25,Food_Item_2:59,Food_Item_3:76,Food_Item_4:41,Food_Item_5:67,Christmas,Correct
2016-06-01,22,Food_Item_1:78,Food_Item_2:63,Food_Item_3:43,Food_Item_4:76,Food_Item_5:23,None,Correct
2016-06-02,22,Food_Item_1:59,Food_Item_2:22,Food_Item_3:43,Food_Item_4:43,Food_Item_5:31,Special_Event,Correct
2016-06-03,22,Food_Item_1:55,Food_Item_2:65,Food_Item_3:69,Food_Item_4:33,Food_Item_5:28,Christmas,Correct
2016-06-04,22,Food_Item_1:27,Food_Item_2:61,Food_Item_3:50,Food_Item_4:67,Food_Item_5:80,Special_Event,Overflow
2016-06-05,22,Food_Item_1:64,Food_Item_2:33,Food_Item_3:68,Food_Item_4:67,Food_Item_5:68,None,Correct
2016-06-06,23,Food_Item_1:37,Food_Item_2:52,Food_Item_3:63,Food_Item_4:47,Food_Item_5:37,None,Correct
2016-06-07,23,Food_Item_1:48,Food_Item_2:51,Food_Item_3:52,Food_Item_4:53,Food_Item_5:73,None,Correct
2016-06-08,23,Food_Item_1:63,Food_Item_2:72,Food_Item_3:54,Food_Item_4:77,Food_Item_5:38,None,Correct
2016-06-09,23,Food_Item_1:63,Food_Item_2:80,Food_Item_3:64,Food_Item_4:71,Food_Item_5:80,Valentine's_Day,Correct
2016-06-10,23,Food_Item_1:76,Food_Item_2:49,Food_Item_3:25,Food_Item_4:25,Food_Item_5:45,Valentine's_Day,Correct
2016-06-11,23,Food_Item_1:24,Food_Item_2:26,Food_Item_3:30,Food_Item_4:37,Food_Item_5:27,Special_Event,Correct
2016-06-12,23,Food_Item_1:75,Food_Item_2:33,Food_Item_3:53,Food_Item_4:80,Food_Item_5:60,None,Correct
2016-06-13,24,Food_Item_1:63,Food_Item_2:54,Food_Item_3:79,Food_Item_4:28,Food_Item_5:50,None,Correct
2016-06-14,24,Food_Item_1:61,Food_Item_2:21,Food_Item_3:38,Food_Item_4:32,Food_Item_5:24,None,Overflow
2016-06-15,24,Food_Item_1:73,Food_Item_2:80,Food_Item_3:53,Food_Item_4:61,Food_Item_5:41,None,Correct
2016-06-16,24,Food_Item_1:61,Food_Item_2:70,Food_Item_3:40,Food_Item_4:51,Food_Item_5:57,Special_Event,Correct
2016-06-17,24,Food_Item_1:55,Food_Item_2:48,Food_Item_3:49,Food_Item_4:39,Food_Item_5:56,None,Correct
2016-06-18,24,Food_Item_1:30,Food_Item_2:70,Food_Item_3:36,Food_Item_4:34,Food_Item_5:50,None,Correct
2016-06-19,24,Food_Item_1:74,Food_Item_2:23,Food_Item_3:29,Food_Item_4:42,Food_Item_5:38,None,Correct
2016-06-20,25,Food_Item_1:79,Food_Item_2:30,Food_Item_3:65,Food_Item_4:54,Food_Item_5:38,None,Correct
2016-06-21,25,Food_Item_1:65,Food_Item_2:64,Food_Item_3:77,Food_Item_4:62,Food_Item_5:70,None,Correct
2016-06-22,25,Food_Item_1:22,Food_Item_2:40,Food_Item_3:56,Food_Item_4:28,Food_Item_5:48,None,Correct
2016-06-23,25,Food_Item_1:55,Food_Item_2:65,Food_Item_3:22,Food_Item_4:62,Food_Item_5:40,Christmas,Correct
2016-06-24,25,Food_Item_1:48,Food_Item_2:54,Food_Item_3:30,Food_Item_4:54,Food_Item_5:39,None,Underflow
2016-06-25,25,Food_Item_1:79,Food_Item_2:51,Food_Item_3:69,Food_Item_4:29,Food_Item_5:80,None,Correct
2016-06-26,25,Food_Item_1:20,Food_Item_2:67,Food_Item_3:54,Food_Item_4:52,Food_Item_5:41,Special_Event,Correct
2016-06-27,26,Food_Item_1:77,Food_Item_2:38,Food_Item_3:80,Food_Item_4:68,Food_Item_5:56,Special_Event,Correct
2016-06-28,26,Food_Item_1:66,Food_Item_2:78,Food_Item_3:79,Food_Item_4:48,Food_Item_5:41,Special_Event,Correct
2016-06-29,26,Food_Item_1:77,Food_Item_2:22,Food_Item_3:28,Food_Item_4:63,Food_Item_5:55,None,Underflow
2016-06-30,26,Food_Item_1:59,Food_Item_2:73,Food_Item_3:34,Food_Item_4:48,Food_Item_5:42,None,Underflow
2016-07-01,26,Food_Item_1:61,Food_Item_2:32,Food_Item_3:57,Food_Item_4:53,Food_Item_5:34,Special_Event,Correct
2016-07-02,26,Food_Item_1:32,Food_Item_2:21,Food_Item_3:25,Food_Item_4:54,Food_Item_5:74,None,Correct
2016-07-03,26,Food_Item_1:25,Food_Item_2:52,Food_Item_3:45,Food_Item_4:32,Food_Item_5:51,None,Correct
2016-07-04,27,Food_Item_1:80,Food_Item_2:23,Food_Item_3:78,Food_Item_4:62,Food_Item_5:43,None,Correct
2016-07-05,27,Food_Item_1:47,Food_Item_2:43,Food_Item_3:44,Food_Item_4:43,Food_Item_5:20,None,Correct
2016-07-06,27,Food_Item_1:48,Food_Item_2:75,Food_Item_3:55,Food_Item_4:25,Food_Item_5:33,Special_Event,Correct
2016-07-07,27,Food_Item_1:46,Food_Item_2:71,Food_Item_3:48,Food_Item_4:38,Food_Item_5:30,Valentine's_Day,Overflow
2016-07-08,27,Food_Item_1:47,Food_Item_2:66,Food_Item_3:77,Food_Item_4:46,Food_Item_5:28,Valentine's_Day,Correct
2016-07-09,27,Food_Item_1:29,Food_Item_2:33,Food_Item_3:39,Food_Item_4:50,Food_Item_5:75,Seasonal,Correct
2016-07-10,27,Food_Item_1:79,Food_Item_2:57,Food_Item_3:68,Food_Item_4:44,Food_Item_5:25,None,Correct
2016-07-11,28,Food_Item_1:37,Food_Item_2:46,Food_Item_3:31,Food_Item_4:55,Food_Item_5:49,Special_Event,Correct
2016-07-12,28,Food_Item_1:28,Food_Item_2:32,Food_Item_3:31,Food_Item_4:73,Food_Item_5:44,None,Correct
2016-07-13,28,Food_Item_1:72,Food_Item_2:72,Food_Item_3:39,Food_Item_4:73,Food_Item_5:57,None,Correct
2016-07-14,28,Food_Item_1:49,Food_Item_2:34,Food_Item_3:21,Food_Item_4:70,Food_Item_5:20,None,Correct
2016-07-15,28,Food_Item_1:60,Food_Item_2:73,Food_Item_3:60,Food_Item_4:50,Food_Item_5:27,Special_Event,Overflow
2016-07-16,28,Food_Item_1:46,Food_Item_2:31,Food_Item_3:51,Food_Item_4:78,Food_Item_5:64,Special_Event,Underflow
2016-07-17,28,Food_Item_1:68,Food_Item_2:37,Food_Item_3:51,Food_Item_4:24,Food_Item_5:58,Special_Event,Correct
2016-07-18,29,Food_Item_1:56,Food_Item_2:47,Food_Item_3:75,Food_Item_4:36,Food_Item_5:60,Special_Event,Overflow
2016-07-19,29,Food_Item_1:72,Food_Item_2:27,Food_Item_3:43,Food_Item_4:52,Food_Item_5:66,Seasonal,Overflow
2016-07-20,29,Food_Item_1:30,Food_Item_2:57,Food_Item_3:23,Food_Item_4:29,Food_Item_5:40,None,Correct
2016-07-21,29,Food_Item_1:42,Food_Item_2:30,Food_Item_3:23,Food_Item_4:37,Food_Item_5:43,None,Overflow
2016-07-22,29,Food_Item_1:42,Food_Item_2:23,Food_Item_3:38,Food_Item_4:38,Food_Item_5:53,Special_Event,Underflow
2016-07-23,29,Food_Item_1:32,Food_Item_2:69,Food_Item_3:60,Food_Item_4:31,Food_Item_5:68,None,Correct
2016-07-24,29,Food_Item_1:54,Food_Item_2:40,Food_Item_3:75,Food_Item_4:40,Food_Item_5:72,Valentine's_Day,Correct
2016-07-25,30,Food_Item_1:37,Food_Item_2:63,Food_Item_3:64,Food_Item_4:64,Food_Item_5:43,None,Correct
2016-07-26,30,Food_Item_1:72,Food_Item_2:29,Food_Item_3:20,Food_Item_4:28,Food_Item_5:53,None,Correct
2016-07-27,30,Food_Item_1:46,Food_Item_2:41,Food_Item_3:78,Food_Item_4:78,Food_Item_5:30,None,Correct
2016-07-28,30,Food_Item_1:34,Food_Item_2:73,Food_Item_3:32,Food_Item_4:70,Food_Item_5:77,Seasonal,Correct
2016-07-29,30,Food_Item_1:80,Food_Item_2:53,Food_Item_3:74,Food_Item_4:54,Food_Item_5:65,Seasonal,Correct
2016-07-30,30,Food_Item_1:27,Food_Item_2:46,Food_Item_3:49,Food_Item_4:78,Food_Item_5:24,None,Correct
2016-07-31,30,Food_Item_1:21,Food_Item_2:50,Food_Item_3:42,Food_Item_4:39,Food_Item_5:64,None,Overflow
2016-08-01,31,Food_Item_1:76,Food_Item_2:58,Food_Item_3:53,Food_Item_4:68,Food_Item_5:41,None,Correct
2016-08-02,31,Food_Item_1:67,Food_Item_2:72,Food_Item_3:27,Food_Item_4:34,Food_Item_5:28,Valentine's_Day,Correct
2016-08-03,31,Food_Item_1:34,Food_Item_2:39,Food_Item_3:28,Food_Item_4:33,Food_Item_5:28,Christmas,Correct
2016-08-04,31,Food_Item_1:68,Food_Item_2:70,Food_Item_3:27,Food_Item_4:24,Food_Item_5:21,Special_Event,Correct
2016-08-05,31,Food_Item_1:22,Food_Item_2:32,Food_Item_3:26,Food_Item_4:22,Food_Item_5:70,Special_Event,Correct
2016-08-06,31,Food_Item_1:50,Food_Item_2:27,Food_Item_3:78,Food_Item_4:36,Food_Item_5:22,None,Correct
2016-08-07,31,Food_Item_1:68,Food_Item_2:26,Food_Item_3:70,Food_Item_4:27,Food_Item_5:78,Special_Event,Correct
2016-08-08,32,Food_Item_1:32,Food_Item_2:31,Food_Item_3:62,Food_Item_4:42,Food_Item_5:21,None,Overflow
2016-08-09,32,Food_Item_1:80,Food_Item_2:37,Food_Item_3:80,Food_Item_4:57,Food_Item_5:42,None,Overflow
2016-08-10,32,Food_Item_1:69,Food_Item_2:66,Food_Item_3:59,Food_Item_4:35,Food_Item_5:52,Seasonal,Underflow
2016-08-11,32,Food_Item_1:57,Food_Item_2:68,Food_Item_3:20,Food_Item_4:53,Food_Item_5:33,Special_Event,Overflow
2016-08-12,32,Food_Item_1:30,Food_Item_2:77,Food_Item_3:68,Food_Item_4:54,Food_Item_5:20,Christmas,Underflow
2016-08-13,32,Food_Item_1:33,Food_Item_2:78,Food_Item_3:52,Food_Item_4:74,Food_Item_5:65,None,Correct
2016-08-14,32,Food_Item_1:31,Food_Item_2:48,Food_Item_3:63,Food_Item_4:26,Food_Item_5:31,Valentine's_Day,Overflow
2016-08-15,33,Food_Item_1:47,Food_Item_2:33,Food_Item_3:52,Food_Item_4:34,Food_Item_5:46,None,Overflow
2016-08-16,33,Food_Item_1:27,Food_Item_2:49,Food_Item_3:27,Food_Item_4:53,Food_Item_5:28,None,Correct
2016-08-17,33,Food_Item_1:38,Food_Item_2:55,Food_Item_3:66,Food_Item_4:22,Food_Item_5:25,None,Correct
2016-08-18,33,Food_Item_1:38,Food_Item_2:49,Food_Item_3:58,Food_Item_4:67,Food_Item_5:39,Special_Event,Overflow
2016-08-19,33,Food_Item_1:34,Food_Item_2:55,Food_Item_3:46,Food_Item_4:38,Food_Item_5:74,None,Overflow
2016-08-20,33,Food_Item_1:77,Food_Item_2:73,Food_Item_3:71,Food_Item_4:50,Food_Item_5:80,Special_Event,Correct
2016-08-21,33,Food_Item_1:63,Food_Item_2:51,Food_Item_3:63,Food_Item_4:26,Food_Item_5:45,None,Correct
2016-08-22,34,Food_Item_1:25,Food_Item_2:27,Food_Item_3:29,Food_Item_4:45,Food_Item_5:45,Special_Event,Overflow
2016-08-23,34,Food_Item_1:67,Food_Item_2:79,Food_Item_3:77,Food_Item_4:30,Food_Item_5:24,None,Correct
2016-08-24,34,Food_Item_1:32,Food_Item_2:58,Food_Item_3:74,Food_Item_4:45,Food_Item_5:27,None,Correct
2016-08-25,34,Food_Item_1:51,Food_Item_2:37,Food_Item_3:68,Food_Item_4:65,Food_Item_5:69,Seasonal,Correct
2016-08-26,34,Food_Item_1:70,Food_Item_2:71,Food_Item_3:61,Food_Item_4:80,Food_Item_5:45,None,Correct
2016-08-27,34,Food_Item_1:80,Food_Item_2:45,Food_Item_3:51,Food_Item_4:52,Food_Item_5:37,None,Correct
2016-08-28,34,Food_Item_1:27,Food_Item_2:36,Food_Item_3:51,Food_Item_4:51,Food_Item_5:34,Special_Event,Correct
2016-08-29,35,Food_Item_1:26,Food_Item_2:67,Food_Item_3:23,Food_Item_4:73,Food_Item_5:24,None,Underflow
2016-08-30,35,Food_Item_1:31,Food_Item_2:44,Food_Item_3:58,Food_Item_4:63,Food_Item_5:40,None,Correct
2016-08-31,35,Food_Item_1:26,Food_Item_2:68,Food_Item_3:24,Food_Item_4:62,Food_Item_5:68,Seasonal,Correct
2016-09-01,35,Food_Item_1:49,Food_Item_2:32,Food_Item_3:38,Food_Item_4:62,Food_Item_5:51,None,Correct
2016-09-02,35,Food_Item_1:41,Food_Item_2:71,Food_Item_3:75,Food_Item_4:54,Food_Item_5:54,None,Correct
2016-09-03,35,Food_Item_1:47,Food_Item_2:76,Food_Item_3:78,Food_Item_4:27,Food_Item_5:44,None,Overflow
2016-09-04,35,Food_Item_1:48,Food_Item_2:49,Food_Item_3:22,Food_Item_4:22,Food_Item_5:31,Seasonal,Overflow
2016-09-05,36,Food_Item_1:39,Food_Item_2:76,Food_Item_3:65,Food_Item_4:30,Food_Item_5:51,None,Correct
2016-09-06,36,Food_Item_1:44,Food_Item_2:51,Food_Item_3:68,Food_Item_4:27,Food_Item_5:56,Special_Event,Correct
2016-09-07,36,Food_Item_1:63,Food_Item_2:54,Food_Item_3:56,Food_Item_4:50,Food_Item_5:50,Seasonal,Correct
2016-09-08,36,Food_Item_1:23,Food_Item_2:45,Food_Item_3:36,Food_Item_4:51,Food_Item_5:57,Christmas,Correct
2016-09-09,36,Food_Item_1:42,Food_Item_2:69,Food_Item_3:38,Food_Item_4:40,Food_Item_5:23,None,Underflow
2016-09-10,36,Food_Item_1:73,Food_Item_2:43,Food_Item_3:42,Food_Item_4:71,Food_Item_5:67,Seasonal,Correct
2016-09-11,36,Food_Item_1:60,Food_Item_2:41,Food_Item_3:44,Food_Item_4:26,Food_Item_5:47,None,Correct
2016-09-12,37,Food_Item_1:42,Food_Item_2:23,Food_Item_3:62,Food_Item_4:35,Food_Item_5:35,None,Correct
2016-09-13,37,Food_Item_1:25,Food_Item_2:78,Food_Item_3:64,Food_Item_4:24,Food_Item_5:75,None,Correct
2016-09-14,37,Food_Item_1:21,Food_Item_2:54,Food_Item_3:40,Food_Item_4:22,Food_Item_5:49,Special_Event,Correct
2016-09-15,37,Food_Item_1:52,Food_Item_2:77,Food_Item_3:46,Food_Item_4:37,Food_Item_5:21,Special_Event,Correct
2016-09-16,37,Food_Item_1:40,Food_Item_2:44,Food_Item_3:56,Food_Item_4:44,Food_Item_5:40,Seasonal,Overflow
2016-09-17,37,Food_Item_1:26,Food_Item_2:64,Food_Item_3:63,Food_Item_4:33,Food_Item_5:41,None,Overflow
2016-09-18,37,Food_Item_1:62,Food_Item_2:41,Food_Item_3:30,Food_Item_4:59,Food_Item_5:39,None,Correct
2016-09-19,38,Food_Item_1:51,Food_Item_2:60,Food_Item_3:74,Food_Item_4:70,Food_Item_5:24,Valentine's_Day,Correct
2016-09-20,38,Food_Item_1:38,Food_Item_2:36,Food_Item_3:23,Food_Item_4:39,Food_Item_5:56,None,Correct
2016-09-21,38,Food_Item_1:67,Food_Item_2:25,Food_Item_3:65,Food_Item_4:74,Food_Item_5:57,None,Correct
2016-09-22,38,Food_Item_1:24,Food_Item_2:56,Food_Item_3:71,Food_Item_4:53,Food_Item_5:50,None,Correct
2016-09-23,38,Food_Item_1:24,Food_Item_2:61,Food_Item_3:72,Food_Item_4:39,Food_Item_5:52,Valentine's_Day,Correct
2016-09-24,38,Food_Item_1:54,Food_Item_2:40,Food_Item_3:32,Food_Item_4:46,Food_Item_5:45,None,Correct
