Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty
1,2019-12-24,25,20.1,3,12,2,35
2,2019-12-24,19,32.2,3,12,2,3
3,2019-12-24,18,30.7,3,12,2,35
1,2019-12-25,18,15.8,4,12,2,48
2,2019-12-25,27,30.3,4,12,2,31
3,2019-12-25,15,10.5,4,12,2,52
1,2019-12-26,21,20.4,5,12,1,14
2,2019-12-26,16,2.3,5,12,1,6
3,2019-12-26,25,22.5,5,12,1,36
1,2019-12-27,21,9.5,6,12,1,3
2,2019-12-27,28,30.9,6,12,1,41
3,2019-12-27,16,25.6,6,12,1,32
1,2019-12-28,27,5.3,7,12,1,30
2,2019-12-28,18,18.2,7,12,1,1
3,2019-12-28,16,12.6,7,12,1,44
1,2019-12-29,28,11.8,1,12,1,34
2,2019-12-29,16,14.9,1,12,1,29
3,2019-12-29,21,17,1,12,1,25
1,2019-12-30,20,2.8,2,12,1,27
2,2019-12-30,20,16,2,12,1,37
3,2019-12-30,28,28.6,2,12,1,30
1,2019-12-31,27,15.8,3,12,1,22
2,2019-12-31,17,29.4,3,12,1,50
3,2019-12-31,24,22.4,3,12,1,43
1,2020-01-01,15,9.7,4,1,2,2
2,2020-01-01,18,17.2,4,1,2,34
3,2020-01-01,28,19.9,4,1,2,39
1,2020-01-02,23,14.7,5,1,1,20
2,2020-01-02,17,2.6,5,1,1,40
3,2020-01-02,23,14.2,5,1,1,2
1,2020-01-03,23,18.5,6,1,1,22
2,2020-01-03,20,24.6,6,1,1,29
3,2020-01-03,20,24.3,6,1,1,33
1,2020-01-04,16,23.9,7,1,1,33
2,2020-01-04,15,4.6,7,1,1,4
3,2020-01-04,27,12,7,1,1,43
1,2020-01-05,25,20.7,1,1,1,28
2,2020-01-05,24,4.3,1,1,1,36
3,2020-01-05,26,32.6,1,1,1,16
1,2020-01-06,16,2.5,2,1,1,42
2,2020-01-06,22,2,2,1,1,13
3,2020-01-06,22,26.5,2,1,1,13
1,2020-01-07,15,15,3,1,1,39
2,2020-01-07,27,17.1,3,1,1,15
3,2020-01-07,16,28.5,3,1,1,51
1,2020-01-08,28,25.7,4,1,1,4
2,2020-01-08,17,26.7,4,1,1,18
3,2020-01-08,24,18.8,4,1,1,6
1,2020-01-09,20,25.8,5,1,1,4
2,2020-01-09,28,13.6,5,1,1,50
3,2020-01-09,25,9.3,5,1,1,26
1,2020-01-10,28,28.3,6,1,1,47
2,2020-01-10,26,31.3,6,1,1,51
3,2020-01-10,20,11.6,6,1,1,24
1,2020-01-11,25,0.8,7,1,1,1
2,2020-01-11,20,8.5,7,1,1,24
3,2020-01-11,29,6.7,7,1,1,22
1,2020-01-12,29,2.8,1,1,1,35
2,2020-01-12,28,12.9,1,1,1,22
3,2020-01-12,25,29.8,1,1,1,29
1,2020-01-13,17,11.4,2,1,1,34
2,2020-01-13,15,31.3,2,1,1,48
3,2020-01-13,16,10.3,2,1,1,17
1,2020-01-14,20,11.1,3,1,1,25
2,2020-01-14,29,25.9,3,1,1,22
3,2020-01-14,17,21.1,3,1,1,19
1,2020-01-15,23,3.1,4,1,1,35
2,2020-01-15,16,6.9,4,1,1,52
3,2020-01-15,19,18.2,4,1,1,37
1,2020-01-16,15,31.4,5,1,1,27
2,2020-01-16,19,28.3,5,1,1,44
3,2020-01-16,25,28.1,5,1,1,40
1,2020-01-17,24,17.2,6,1,1,1
2,2020-01-17,18,30.7,6,1,1,43
3,2020-01-17,15,27,6,1,1,23
1,2020-01-18,21,7.2,7,1,1,7
2,2020-01-18,26,10,7,1,1,46
3,2020-01-18,27,13.4,7,1,1,14
1,2020-01-19,21,19.8,1,1,1,2
2,2020-01-19,24,7,1,1,1,17
3,2020-01-19,19,27.4,1,1,1,22
1,2020-01-20,23,21.5,2,1,1,47
2,2020-01-20,19,13.6,2,1,1,19
3,2020-01-20,16,7.9,2,1,1,33
1,2020-01-21,21,31.2,3,1,1,13
2,2020-01-21,21,9.1,3,1,1,27
3,2020-01-21,24,24.3,3,1,1,36
1,2020-01-22,27,28.1,4,1,1,27
2,2020-01-22,23,23.4,4,1,1,2
3,2020-01-22,21,27.3,4,1,1,16
1,2020-01-23,21,20.6,5,1,1,16
2,2020-01-23,28,16.1,5,1,1,35
3,2020-01-23,29,20.9,5,1,1,29
1,2020-01-24,16,15.2,6,1,1,41
2,2020-01-24,21,24.7,6,1,1,32
3,2020-01-24,29,26.7,6,1,1,7
1,2020-01-25,23,11.5,7,1,1,14
2,2020-01-25,18,21.1,7,1,1,39
3,2020-01-25,24,5.6,7,1,1,34
1,2020-01-26,28,26.9,1,1,2,17
2,2020-01-26,15,7.1,1,1,2,47
3,2020-01-26,24,18.9,1,1,2,12
1,2020-01-27,22,19.6,2,1,1,32
2,2020-01-27,29,25.1,2,1,1,28
3,2020-01-27,15,7,2,1,1,50
1,2020-01-28,24,6.6,3,1,1,36
2,2020-01-28,16,29.1,3,1,1,15
3,2020-01-28,23,22.7,3,1,1,22
1,2020-01-29,29,19.2,4,1,1,11
2,2020-01-29,24,24,4,1,1,48
3,2020-01-29,25,3.6,4,1,1,41
1,2020-01-30,27,18.3,5,1,3,46
2,2020-01-30,22,18.2,5,1,3,24
3,2020-01-30,19,28,5,1,3,32
1,2020-01-31,23,8.7,6,1,1,24
2,2020-01-31,23,11.8,6,1,1,17
3,2020-01-31,19,19.1,6,1,1,30
1,2020-02-01,22,23.7,7,2,1,21
2,2020-02-01,19,15,7,2,1,29
3,2020-02-01,22,3.4,7,2,1,17
1,2020-02-02,16,24.1,1,2,1,20
2,2020-02-02,19,20,1,2,1,17
3,2020-02-02,23,29.3,1,2,1,29
1,2020-02-03,29,0.9,2,2,1,20
2,2020-02-03,22,19.9,2,2,1,43
3,2020-02-03,26,2.4,2,2,1,15
1,2020-02-04,25,15.7,3,2,1,37
2,2020-02-04,21,24.6,3,2,1,52
3,2020-02-04,24,14.4,3,2,1,26
1,2020-02-05,28,31.6,4,2,1,18
2,2020-02-05,19,6.9,4,2,1,33
3,2020-02-05,24,18.5,4,2,1,44
1,2020-02-06,15,14.6,5,2,1,3
2,2020-02-06,25,26.3,5,2,1,26
3,2020-02-06,17,32.3,5,2,1,36
1,2020-02-07,19,20,6,2,1,46
2,2020-02-07,28,18.2,6,2,1,24
3,2020-02-07,27,24.6,6,2,1,1
1,2020-02-08,15,1.4,7,2,1,16
2,2020-02-08,24,19.5,7,2,1,39
3,2020-02-08,26,20.6,7,2,1,20
1,2020-02-09,21,24.8,1,2,3,43
2,2020-02-09,24,7.3,1,2,3,7
3,2020-02-09,15,24.8,1,2,3,45
1,2020-02-10,18,7.7,2,2,1,52
2,2020-02-10,18,23.7,2,2,1,11
3,2020-02-10,16,14.5,2,2,1,30
1,2020-02-11,15,29.5,3,2,1,44
2,2020-02-11,15,23.4,3,2,1,24
3,2020-02-11,28,15.1,3,2,1,26
1,2020-02-12,19,7.4,4,2,1,36
2,2020-02-12,22,2.1,4,2,1,9
3,2020-02-12,21,8.6,4,2,1,23
1,2020-02-13,15,27.7,5,2,1,2
2,2020-02-13,18,28.2,5,2,1,46
3,2020-02-13,17,16.6,5,2,1,40
1,2020-02-14,16,28.2,6,2,1,14
2,2020-02-14,17,11.7,6,2,1,46
3,2020-02-14,20,16.7,6,2,1,36
1,2020-02-15,20,4.3,7,2,1,52
2,2020-02-15,25,20.5,7,2,1,51
3,2020-02-15,22,15.9,7,2,1,48
1,2020-02-16,17,11.7,1,2,1,27
2,2020-02-16,19,3.6,1,2,1,48
3,2020-02-16,21,27.9,1,2,1,11
1,2020-02-17,29,14.6,2,2,1,5
2,2020-02-17,21,26,2,2,1,9
3,2020-02-17,29,5.3,2,2,1,6
1,2020-02-18,15,17.4,3,2,3,8
2,2020-02-18,19,27.6,3,2,3,38
3,2020-02-18,22,30.5,3,2,3,35
1,2020-02-19,21,31.3,4,2,3,14
2,2020-02-19,24,30.6,4,2,3,44
3,2020-02-19,21,9.1,4,2,3,41
1,2020-02-20,24,24,5,2,1,17
2,2020-02-20,17,10.5,5,2,1,51
3,2020-02-20,15,18.9,5,2,1,4
1,2020-02-21,24,6.1,6,2,1,42
2,2020-02-21,19,20.6,6,2,1,4
3,2020-02-21,16,24.1,6,2,1,2
1,2020-02-22,26,25.2,7,2,1,34
2,2020-02-22,20,6.9,7,2,1,51
3,2020-02-22,25,20.7,7,2,1,12
1,2020-02-23,23,13.9,1,2,1,11
2,2020-02-23,26,17.4,1,2,1,10
3,2020-02-23,19,26.6,1,2,1,8
1,2020-02-24,18,3.5,2,2,1,12
2,2020-02-24,27,21.9,2,2,1,50
3,2020-02-24,19,26.6,2,2,1,44
1,2020-02-25,16,3,3,2,1,20
2,2020-02-25,22,13.2,3,2,1,9
3,2020-02-25,15,24,3,2,1,38
1,2020-02-26,20,28.4,4,2,1,22
2,2020-02-26,26,28.1,4,2,1,6
3,2020-02-26,15,20.8,4,2,1,38
1,2020-02-27,22,11.2,5,2,1,8
2,2020-02-27,19,17.4,5,2,1,21
3,2020-02-27,23,8.4,5,2,1,24
1,2020-02-28,15,14.5,6,2,1,28
2,2020-02-28,23,15.4,6,2,1,12
3,2020-02-28,24,7,6,2,1,46
1,2020-02-29,23,25.4,7,2,1,32
2,2020-02-29,24,19.3,7,2,1,11
3,2020-02-29,21,2,7,2,1,52
1,2020-03-01,22,27.5,1,3,1,29
2,2020-03-01,29,2.2,1,3,1,40
3,2020-03-01,15,27.8,1,3,1,18
1,2020-03-02,29,14.3,2,3,1,34
2,2020-03-02,18,15.2,2,3,1,50
3,2020-03-02,27,19.1,2,3,1,46
1,2020-03-03,28,10.9,3,3,1,30
2,2020-03-03,26,8.2,3,3,1,23
3,2020-03-03,18,32.6,3,3,1,2
1,2020-03-04,24,18.9,4,3,1,33
2,2020-03-04,29,9.9,4,3,1,25
3,2020-03-04,18,27.9,4,3,1,18
1,2020-03-05,19,10.1,5,3,1,23
2,2020-03-05,25,9.8,5,3,1,1
3,2020-03-05,26,30.4,5,3,1,8
1,2020-03-06,16,30,6,3,1,5
2,2020-03-06,24,18.3,6,3,1,13
3,2020-03-06,17,11.8,6,3,1,26
1,2020-03-07,22,18.7,7,3,1,12
2,2020-03-07,16,1.3,7,3,1,28
3,2020-03-07,16,12.9,7,3,1,22
1,2020-03-08,26,3.4,1,3,1,37
2,2020-03-08,21,30.6,1,3,1,24
3,2020-03-08,26,4.8,1,3,1,40
1,2020-03-09,28,25.3,2,3,1,32
2,2020-03-09,29,29,2,3,1,5
3,2020-03-09,25,29.6,2,3,1,13
1,2020-03-10,23,5,3,3,3,50
2,2020-03-10,29,7.3,3,3,3,7
3,2020-03-10,22,13.7,3,3,3,35
1,2020-03-11,29,20.8,4,3,1,36
2,2020-03-11,19,12.7,4,3,1,4
3,2020-03-11,25,23.1,4,3,1,37
1,2020-03-12,21,11.2,5,3,1,48
2,2020-03-12,27,5.5,5,3,1,27
3,2020-03-12,21,7.5,5,3,1,23
1,2020-03-13,25,7.3,6,3,1,4
2,2020-03-13,22,18.9,6,3,1,42
3,2020-03-13,23,1.1,6,3,1,26
1,2020-03-14,19,10.5,7,3,1,33
2,2020-03-14,26,17,7,3,1,5
3,2020-03-14,20,21.1,7,3,1,28
1,2020-03-15,22,4.7,1,3,1,34
2,2020-03-15,28,6.8,1,3,1,39
3,2020-03-15,24,16.4,1,3,1,14
1,2020-03-16,25,30.8,2,3,1,4
2,2020-03-16,19,11.4,2,3,1,41
3,2020-03-16,22,30.4,2,3,1,51
1,2020-03-17,24,1.8,3,3,1,15
2,2020-03-17,20,10.7,3,3,1,29
3,2020-03-17,17,8.6,3,3,1,10
1,2020-03-18,26,31.3,4,3,1,31
2,2020-03-18,16,2.3,4,3,1,36
3,2020-03-18,23,13.8,4,3,1,34
1,2020-03-19,18,20.9,5,3,1,9
2,2020-03-19,27,28,5,3,1,43
3,2020-03-19,17,18.2,5,3,1,34
1,2020-03-20,23,19.8,6,3,1,29
2,2020-03-20,23,5.1,6,3,1,50
3,2020-03-20,29,10.1,6,3,1,16
1,2020-03-21,26,8.2,7,3,1,34
2,2020-03-21,24,12.6,7,3,1,32
3,2020-03-21,24,4.6,7,3,1,27
1,2020-03-22,22,19.5,1,3,1,42
2,2020-03-22,20,5.7,1,3,1,49
3,2020-03-22,28,22.1,1,3,1,22
1,2020-03-23,18,23.2,2,3,1,9
2,2020-03-23,18,16.9,2,3,1,2
3,2020-03-23,15,22.9,2,3,1,31
1,2020-03-24,29,12.6,3,3,1,40
2,2020-03-24,17,17.3,3,3,1,24
3,2020-03-24,15,23.8,3,3,1,16
1,2020-03-25,23,26.3,4,3,3,15
2,2020-03-25,25,15.4,4,3,3,30
3,2020-03-25,26,16,4,3,3,3
1,2020-03-26,20,22.9,5,3,1,50
2,2020-03-26,23,32.7,5,3,1,49
3,2020-03-26,26,18.4,5,3,1,4
1,2020-03-27,29,28.8,6,3,1,23
2,2020-03-27,20,18.6,6,3,1,15
3,2020-03-27,21,31.9,6,3,1,37
1,2020-03-28,19,10.1,7,3,1,50
2,2020-03-28,19,28.3,7,3,1,30
3,2020-03-28,27,7,7,3,1,36
1,2020-03-29,18,23.7,1,3,1,19
2,2020-03-29,27,7.2,1,3,1,44
3,2020-03-29,19,11.4,1,3,1,34
1,2020-03-30,16,11.8,2,3,1,10
2,2020-03-30,24,11.3,2,3,1,39
3,2020-03-30,19,15.2,2,3,1,10
1,2020-03-31,20,12.1,3,3,1,51
2,2020-03-31,19,3.9,3,3,1,28
3,2020-03-31,15,9.8,3,3,1,21
1,2020-04-01,28,2.1,4,4,1,9
2,2020-04-01,15,25.6,4,4,1,31
3,2020-04-01,18,20.2,4,4,1,38
1,2020-04-02,25,1.7,5,4,1,36
2,2020-04-02,16,1.1,5,4,1,14
3,2020-04-02,22,29.4,5,4,1,29
1,2020-04-03,25,17.9,6,4,1,44
2,2020-04-03,24,17.1,6,4,1,1
3,2020-04-03,21,11.5,6,4,1,21
1,2020-04-04,26,30.5,7,4,1,46
2,2020-04-04,21,2.4,7,4,1,38
3,2020-04-04,20,29.3,7,4,1,5
1,2020-04-05,22,15.9,1,4,1,47
2,2020-04-05,20,31.3,1,4,1,19
3,2020-04-05,15,32.8,1,4,1,3
1,2020-04-06,24,19.3,2,4,2,41
2,2020-04-06,22,5.7,2,4,2,45
3,2020-04-06,20,2.8,2,4,2,20
1,2020-04-07,18,4.5,3,4,1,34
2,2020-04-07,19,15.9,3,4,1,48
3,2020-04-07,21,13.4,3,4,1,13
1,2020-04-08,15,29.9,4,4,1,17
2,2020-04-08,27,26.7,4,4,1,19
3,2020-04-08,22,3.7,4,4,1,42
1,2020-04-09,24,31,5,4,1,9
2,2020-04-09,15,1.6,5,4,1,2
3,2020-04-09,29,22.8,5,4,1,19
1,2020-04-10,15,7.6,6,4,5,18
2,2020-04-10,19,31.4,6,4,5,7
3,2020-04-10,15,29,6,4,5,40
1,2020-04-11,27,2.6,7,4,1,25
2,2020-04-11,19,2.6,7,4,1,4
3,2020-04-11,22,2.7,7,4,1,4
1,2020-04-12,17,4.1,1,4,5,5
2,2020-04-12,16,3.7,1,4,5,19
3,2020-04-12,26,5.1,1,4,5,30
1,2020-04-13,22,27,2,4,1,23
2,2020-04-13,15,29.5,2,4,1,32
3,2020-04-13,26,8.5,2,4,1,28
1,2020-04-14,22,11.5,3,4,1,35
2,2020-04-14,20,26.3,3,4,1,45
3,2020-04-14,26,23.4,3,4,1,21
1,2020-04-15,15,24.8,4,4,1,10
2,2020-04-15,29,5.4,4,4,1,32
3,2020-04-15,28,6.6,4,4,1,22
1,2020-04-16,16,27.8,5,4,1,32
2,2020-04-16,25,23.4,5,4,1,39
3,2020-04-16,15,19,5,4,1,44
1,2020-04-17,22,19.5,6,4,1,34
2,2020-04-17,21,13.2,6,4,1,38
3,2020-04-17,25,13.4,6,4,1,9
1,2020-04-18,28,4.8,7,4,1,51
2,2020-04-18,17,18.4,7,4,1,14
3,2020-04-18,26,22.9,7,4,1,39
1,2020-04-19,18,11.1,1,4,1,28
2,2020-04-19,26,5.9,1,4,1,14
3,2020-04-19,20,9.3,1,4,1,48
1,2020-04-20,18,8.2,2,4,1,4
2,2020-04-20,29,13.2,2,4,1,1
3,2020-04-20,21,10.9,2,4,1,12
1,2020-04-21,24,11.1,3,4,1,50
2,2020-04-21,24,10.7,3,4,1,12
3,2020-04-21,21,14,3,4,1,10
1,2020-04-22,29,19.2,4,4,1,17
2,2020-04-22,18,13.8,4,4,1,41
3,2020-04-22,29,28,4,4,1,39
1,2020-04-23,21,1,5,4,1,50
2,2020-04-23,20,32.4,5,4,1,51
3,2020-04-23,28,13.5,5,4,1,15
1,2020-04-24,28,26.9,6,4,1,37
2,2020-04-24,16,10.7,6,4,1,3
3,2020-04-24,20,22.5,6,4,1,51
1,2020-04-25,17,3,7,4,1,29
2,2020-04-25,15,20.6,7,4,1,2
3,2020-04-25,18,3.7,7,4,1,24
1,2020-04-26,15,9.5,1,4,1,19
2,2020-04-26,19,23.9,1,4,1,9
3,2020-04-26,25,17.1,1,4,1,21
1,2020-04-27,22,28.5,2,4,1,24
2,2020-04-27,25,14.2,2,4,1,4
3,2020-04-27,23,10.5,2,4,1,48
1,2020-04-28,20,12.3,3,4,1,44
2,2020-04-28,23,25.7,3,4,1,4
3,2020-04-28,28,27.8,3,4,1,27
1,2020-04-29,20,22.8,4,4,1,40
2,2020-04-29,15,2.7,4,4,1,41
3,2020-04-29,16,1.1,4,4,1,52
1,2020-04-30,16,11.3,5,4,1,43
2,2020-04-30,25,25.3,5,4,1,47
3,2020-04-30,25,26.8,5,4,1,35
1,2020-05-01,26,15.1,6,5,1,24
2,2020-05-01,19,23,6,5,1,39
3,2020-05-01,27,8,6,5,1,45
1,2020-05-02,26,17.8,7,5,1,10
2,2020-05-02,15,13.5,7,5,1,16
3,2020-05-02,27,0.9,7,5,1,5
1,2020-05-03,24,19.3,1,5,1,7
2,2020-05-03,19,19,1,5,1,42
3,2020-05-03,18,17.4,1,5,1,8
1,2020-05-04,29,8.3,2,5,1,7
2,2020-05-04,27,10.7,2,5,1,41
3,2020-05-04,29,16.9,2,5,1,34
1,2020-05-05,16,15.1,3,5,1,12
2,2020-05-05,21,10.3,3,5,1,45
3,2020-05-05,25,6,3,5,1,23
1,2020-05-06,25,20.7,4,5,1,38
2,2020-05-06,16,29.6,4,5,1,20
3,2020-05-06,23,14.8,4,5,1,49
1,2020-05-07,27,16.8,5,5,3,49
2,2020-05-07,18,9.3,5,5,3,50
3,2020-05-07,29,8.9,5,5,3,18
1,2020-05-08,20,3.5,6,5,3,37
2,2020-05-08,28,16.8,6,5,3,10
3,2020-05-08,29,5.1,6,5,3,48
1,2020-05-09,26,26.2,7,5,1,33
2,2020-05-09,20,19.5,7,5,1,34
3,2020-05-09,26,17.6,7,5,1,13
1,2020-05-10,23,9.3,1,5,1,5
2,2020-05-10,21,14.7,1,5,1,39
3,2020-05-10,27,24.6,1,5,1,27
1,2020-05-11,28,4.4,2,5,1,27
2,2020-05-11,24,9,2,5,1,42
3,2020-05-11,29,9.1,2,5,1,38
1,2020-05-12,19,31,3,5,1,34
2,2020-05-12,19,27.5,3,5,1,26
3,2020-05-12,29,19.1,3,5,1,29
1,2020-05-13,20,21.3,4,5,1,51
2,2020-05-13,21,32.7,4,5,1,3
3,2020-05-13,22,9.7,4,5,1,52
1,2020-05-14,25,1.6,5,5,1,11
2,2020-05-14,25,7.9,5,5,1,39
3,2020-05-14,29,11.9,5,5,1,2
1,2020-05-15,25,3.7,6,5,1,47
2,2020-05-15,16,28.9,6,5,1,35
3,2020-05-15,17,21.6,6,5,1,39
1,2020-05-16,15,30,7,5,1,38
2,2020-05-16,18,2.1,7,5,1,51
3,2020-05-16,16,27.2,7,5,1,44
1,2020-05-17,27,15.5,1,5,1,5
2,2020-05-17,23,14.5,1,5,1,38
3,2020-05-17,27,31.1,1,5,1,50
1,2020-05-18,26,13.5,2,5,1,21
2,2020-05-18,15,11.6,2,5,1,48
3,2020-05-18,15,32.2,2,5,1,5
1,2020-05-19,28,26.9,3,5,1,21
2,2020-05-19,27,23.2,3,5,1,44
3,2020-05-19,24,10.9,3,5,1,15
1,2020-05-20,25,4.1,4,5,1,16
2,2020-05-20,19,5.3,4,5,1,47
3,2020-05-20,29,31.9,4,5,1,16
1,2020-05-21,21,16.6,5,5,1,2
2,2020-05-21,20,24.4,5,5,1,26
3,2020-05-21,24,19.1,5,5,1,38
1,2020-05-22,28,30.8,6,5,4,8
2,2020-05-22,22,15.1,6,5,4,7
3,2020-05-22,20,4.1,6,5,4,51
1,2020-05-23,20,27.1,7,5,1,20
2,2020-05-23,22,27.8,7,5,1,31
3,2020-05-23,16,11.8,7,5,1,48
1,2020-05-24,23,3.7,1,5,1,26
2,2020-05-24,24,19.4,1,5,1,16
3,2020-05-24,18,6.8,1,5,1,37
1,2020-05-25,20,31.1,2,5,1,41
2,2020-05-25,22,4.8,2,5,1,38
3,2020-05-25,26,4.3,2,5,1,31
1,2020-05-26,28,32.7,3,5,1,9
2,2020-05-26,23,19.9,3,5,1,24
3,2020-05-26,27,1.7,3,5,1,51
1,2020-05-27,15,20.8,4,5,1,28
2,2020-05-27,22,24.5,4,5,1,5
3,2020-05-27,24,7.4,4,5,1,36
1,2020-05-28,23,4.8,5,5,1,46
2,2020-05-28,16,22.4,5,5,1,27
3,2020-05-28,15,3.3,5,5,1,42
1,2020-05-29,18,11.8,6,5,1,3
2,2020-05-29,20,19.3,6,5,1,6
3,2020-05-29,19,25.8,6,5,1,18
1,2020-05-30,21,26.7,7,5,1,22
2,2020-05-30,19,16.7,7,5,1,24
3,2020-05-30,18,21.3,7,5,1,17
1,2020-05-31,25,31.5,1,5,1,52
2,2020-05-31,27,19.4,1,5,1,47
3,2020-05-31,17,23.6,1,5,1,11
1,2020-06-01,22,8.3,2,6,1,44
2,2020-06-01,27,30.1,2,6,1,1
3,2020-06-01,22,5.4,2,6,1,35
1,2020-06-02,22,16.8,3,6,1,16
2,2020-06-02,22,5.5,3,6,1,17
3,2020-06-02,17,8.3,3,6,1,16
1,2020-06-03,29,22.7,4,6,1,11
2,2020-06-03,15,25,4,6,1,51
3,2020-06-03,18,15.1,4,6,1,35
1,2020-06-04,27,32.3,5,6,1,18
2,2020-06-04,16,10.2,5,6,1,42
3,2020-06-04,16,18.9,5,6,1,39
1,2020-06-05,17,9.1,6,6,1,49
2,2020-06-05,24,7.1,6,6,1,48
3,2020-06-05,29,7.4,6,6,1,7
1,2020-06-06,18,18.3,7,6,1,36
2,2020-06-06,26,17.5,7,6,1,35
3,2020-06-06,28,3.8,7,6,1,25
1,2020-06-07,24,17.2,1,6,1,5
2,2020-06-07,17,5,1,6,1,43
3,2020-06-07,27,7.1,1,6,1,36
1,2020-06-08,18,3.6,2,6,1,52
2,2020-06-08,19,6.1,2,6,1,16
3,2020-06-08,23,12.5,2,6,1,2
1,2020-06-09,19,7.8,3,6,1,44
2,2020-06-09,21,1.4,3,6,1,29
3,2020-06-09,20,6.3,3,6,1,17
1,2020-06-10,26,19,4,6,1,9
2,2020-06-10,29,32.5,4,6,1,37
3,2020-06-10,16,22.9,4,6,1,46
1,2020-06-11,28,32.2,5,6,1,35
2,2020-06-11,24,22.8,5,6,1,47
3,2020-06-11,17,26.4,5,6,1,51
1,2020-06-12,23,25.8,6,6,1,37
2,2020-06-12,16,13.1,6,6,1,12
3,2020-06-12,27,14.6,6,6,1,12
1,2020-06-13,17,19.1,7,6,1,42
2,2020-06-13,24,30.9,7,6,1,5
3,2020-06-13,27,8.5,7,6,1,49
1,2020-06-14,15,16,1,6,1,18
2,2020-06-14,23,9.5,1,6,1,29
3,2020-06-14,27,6,1,6,1,25
1,2020-06-15,29,10.9,2,6,1,42
2,2020-06-15,27,22.6,2,6,1,4
3,2020-06-15,16,15.4,2,6,1,49
1,2020-06-16,26,29.5,3,6,1,11
2,2020-06-16,28,32.2,3,6,1,50
3,2020-06-16,28,6.4,3,6,1,38
1,2020-06-17,27,19.3,4,6,1,20
2,2020-06-17,24,1,4,6,1,38
3,2020-06-17,27,9.3,4,6,1,14
1,2020-06-18,15,31.7,5,6,1,37
2,2020-06-18,22,16.9,5,6,1,44
3,2020-06-18,19,5.1,5,6,1,31
1,2020-06-19,27,31.7,6,6,1,32
2,2020-06-19,15,10.4,6,6,1,30
3,2020-06-19,16,9.5,6,6,1,3
1,2020-06-20,24,12.9,7,6,1,30
2,2020-06-20,23,11.8,7,6,1,3
3,2020-06-20,28,17.3,7,6,1,51
1,2020-06-21,27,29.8,1,6,1,35
2,2020-06-21,21,2.5,1,6,1,2
3,2020-06-21,27,5.4,1,6,1,44
1,2020-06-22,29,19.4,2,6,1,2
2,2020-06-22,16,10.6,2,6,1,5
3,2020-06-22,24,2.8,2,6,1,10
1,2020-06-23,22,6.4,3,6,2,25
2,2020-06-23,16,21.2,3,6,2,7
3,2020-06-23,29,12.4,3,6,2,3
1,2020-06-24,27,1.9,4,6,1,24
2,2020-06-24,19,11.8,4,6,1,49
3,2020-06-24,24,26.8,4,6,1,36
1,2020-06-25,16,8.8,5,6,1,34
2,2020-06-25,24,5.7,5,6,1,36
3,2020-06-25,22,1.7,5,6,1,44
1,2020-06-26,20,9.7,6,6,1,30
2,2020-06-26,16,11.8,6,6,1,30
3,2020-06-26,22,29,6,6,1,47
1,2020-06-27,23,7,7,6,1,40
2,2020-06-27,23,22.1,7,6,1,11
3,2020-06-27,29,1.4,7,6,1,19
1,2020-06-28,21,31.1,1,6,1,32
2,2020-06-28,24,14.7,1,6,1,19
3,2020-06-28,16,1,1,6,1,39
1,2020-06-29,26,23.8,2,6,1,19
2,2020-06-29,19,24.2,2,6,1,47
3,2020-06-29,21,13.1,2,6,1,32
1,2020-06-30,26,12.1,3,6,1,42
2,2020-06-30,26,3,3,6,1,49
3,2020-06-30,24,19.9,3,6,1,15
1,2020-07-01,27,1.7,4,7,1,43
2,2020-07-01,21,2.5,4,7,1,18
3,2020-07-01,16,2.6,4,7,1,26
1,2020-07-02,27,32.7,5,7,1,26
2,2020-07-02,15,5,5,7,1,2
3,2020-07-02,15,28.6,5,7,1,50
1,2020-07-03,20,0.8,6,7,1,18
2,2020-07-03,25,23.8,6,7,1,28
3,2020-07-03,24,3.4,6,7,1,29
1,2020-07-04,24,30.1,7,7,1,22
2,2020-07-04,20,31.3,7,7,1,39
3,2020-07-04,26,21,7,7,1,22
1,2020-07-05,17,4.9,1,7,1,7
2,2020-07-05,22,4,1,7,1,13
3,2020-07-05,19,15.1,1,7,1,9
1,2020-07-06,29,15.8,2,7,1,25
2,2020-07-06,27,30.7,2,7,1,34
3,2020-07-06,17,17.4,2,7,1,42
1,2020-07-07,22,28.2,3,7,1,48
2,2020-07-07,15,23.7,3,7,1,18
3,2020-07-07,21,10.6,3,7,1,12
1,2020-07-08,19,31.7,4,7,1,30
2,2020-07-08,18,25.7,4,7,1,27
3,2020-07-08,26,20.5,4,7,1,18
1,2020-07-09,26,3.3,5,7,1,2
2,2020-07-09,19,8.7,5,7,1,48
3,2020-07-09,22,13.3,5,7,1,36
1,2020-07-10,25,22.7,6,7,1,46
2,2020-07-10,27,8.4,6,7,1,15
3,2020-07-10,26,7.4,6,7,1,41
1,2020-07-11,25,12.5,7,7,1,49
2,2020-07-11,17,11.6,7,7,1,23
3,2020-07-11,16,22.6,7,7,1,51
1,2020-07-12,22,5.5,1,7,1,3
2,2020-07-12,24,26.1,1,7,1,25
3,2020-07-12,15,4.7,1,7,1,26
1,2020-07-13,16,12.6,2,7,1,23
2,2020-07-13,19,26.7,2,7,1,21
3,2020-07-13,25,31.1,2,7,1,6
1,2020-07-14,21,25.5,3,7,1,36
2,2020-07-14,26,29.5,3,7,1,40
