Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion,Special Occasion Category
2023-12-02,1,38,15,19.4,Saturday,December,Normal Day,
2023-12-03,1,14,20,14.4,Sunday,December,Normal Day,
2023-12-04,1,8,22,18.3,Monday,December,Normal Day,
2023-12-05,1,27,17,17.5,Tuesday,December,Normal Day,
2023-12-06,1,2,22,12.0,Wednesday,December,Normal Day,
2023-12-07,1,17,26,22.5,Thursday,December,Normal Day,
2023-12-08,1,37,15,25.1,Friday,December,Normal Day,
2023-12-09,1,14,25,1.3,Saturday,December,Normal Day,
2023-12-10,1,25,25,7.4,Sunday,December,Normal Day,
2023-12-11,1,30,23,23.6,Monday,December,Normal Day,
2023-12-12,1,29,27,13.2,Tuesday,December,Normal Day,
2023-12-13,1,20,25,22.0,Wednesday,December,Normal Day,
2023-12-14,1,21,27,11.9,Thursday,December,Normal Day,
2023-12-15,1,22,23,13.3,Friday,December,Normal Day,
2023-12-16,1,35,19,5.9,Saturday,December,Normal Day,
2023-12-17,1,37,24,9.1,Sunday,December,Normal Day,
2023-12-18,1,16,18,20.2,Monday,December,Normal Day,
2023-12-19,1,50,29,14.7,Tuesday,December,Normal Day,
2023-12-20,1,49,25,25.6,Wednesday,December,Normal Day,
2023-12-21,1,43,20,28.1,Thursday,December,Normal Day,
2023-12-22,1,17,26,18.1,Friday,December,Normal Day,
2023-12-23,1,16,21,25.1,Saturday,December,Normal Day,
2023-12-24,1,2,19,10.6,Sunday,December,Normal Day,
2023-12-25,1,4,25,14.1,Monday,December,Christmas Day,1.0
2023-12-26,1,21,27,23.6,Tuesday,December,Normal Day,
2023-12-27,1,39,24,13.2,Wednesday,December,Normal Day,
2023-12-28,1,34,23,19.6,Thursday,December,Normal Day,
2023-12-29,1,30,17,6.7,Friday,December,Normal Day,
2023-12-30,1,6,29,20.0,Saturday,December,Normal Day,
2023-12-31,1,17,21,28.4,Sunday,December,Normal Day,
